,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,KIMHAE
5809,2020-04-18 11:00:00,2020,4,18,0,11,1,23
5810,2020-04-18 12:00:00,2020,4,18,0,12,2,21
5811,2020-04-18 13:00:00,2020,4,18,0,13,2,23
5812,2020-04-18 14:00:00,2020,4,18,0,14,2,21
5813,2020-04-18 15:00:00,2020,4,18,0,15,2,18
5814,2020-04-18 16:00:00,2020,4,18,0,16,2,17
5815,2020-04-18 17:00:00,2020,4,18,0,17,2,18
5816,2020-04-18 18:00:00,2020,4,18,0,18,3,20
5817,2020-04-18 19:00:00,2020,4,18,0,19,3,23
5818,2020-04-18 20:00:00,2020,4,18,0,20,3,29
5819,2020-04-18 21:00:00,2020,4,18,0,21,3,32
5820,2020-04-18 22:00:00,2020,4,18,0,22,3,29
5821,2020-04-18 23:00:00,2020,4,18,0,23,3,30
5822,2020-04-19 00:00:00,2020,4,19,0,0,0,28
5823,2020-04-19 01:00:00,2020,4,19,0,1,0,24
5824,2020-04-19 02:00:00,2020,4,19,0,2,0,24
5825,2020-04-19 03:00:00,2020,4,19,0,3,0,22
5826,2020-04-19 04:00:00,2020,4,19,0,4,0,22
5827,2020-04-19 05:00:00,2020,4,19,0,5,0,19
5828,2020-04-19 06:00:00,2020,4,19,0,6,1,22
5829,2020-04-19 07:00:00,2020,4,19,0,7,1,20
5830,2020-04-19 08:00:00,2020,4,19,0,8,1,18
5831,2020-04-19 09:00:00,2020,4,19,0,9,1,17
5832,2020-04-19 10:00:00,2020,4,19,0,10,1,22
5833,2020-04-19 11:00:00,2020,4,19,0,11,1,24
5834,2020-04-19 12:00:00,2020,4,19,0,12,2,23
5835,2020-04-19 13:00:00,2020,4,19,0,13,2,22
5836,2020-04-19 14:00:00,2020,4,19,0,14,2,25
5837,2020-04-19 15:00:00,2020,4,19,0,15,2,26
5838,2020-04-19 16:00:00,2020,4,19,0,16,2,27
5839,2020-04-19 17:00:00,2020,4,19,0,17,2,31
5840,2020-04-19 18:00:00,2020,4,19,0,18,3,33
5841,2020-04-19 19:00:00,2020,4,19,0,19,3,32
5842,2020-04-19 20:00:00,2020,4,19,0,20,3,39
5843,2020-04-19 21:00:00,2020,4,19,0,21,3,43
5844,2020-04-19 22:00:00,2020,4,19,0,22,3,41
5845,2020-04-19 23:00:00,2020,4,19,0,23,3,38
5846,2020-04-20 00:00:00,2020,4,20,0,0,0,38
5847,2020-04-20 01:00:00,2020,4,20,0,1,0,32
5848,2020-04-20 02:00:00,2020,4,20,0,2,0,28
5849,2020-04-20 03:00:00,2020,4,20,0,3,0,27
5850,2020-04-20 04:00:00,2020,4,20,0,4,0,28
5851,2020-04-20 05:00:00,2020,4,20,0,5,0,27
5852,2020-04-20 06:00:00,2020,4,20,0,6,1,25
5853,2020-04-20 07:00:00,2020,4,20,0,7,1,26
5854,2020-04-20 08:00:00,2020,4,20,0,8,1,28
5855,2020-04-20 09:00:00,2020,4,20,0,9,1,23
5856,2020-04-20 10:00:00,2020,4,20,0,10,1,22
5857,2020-04-20 11:00:00,2020,4,20,0,11,1,23
5858,2020-04-20 12:00:00,2020,4,20,0,12,2,23
5859,2020-04-20 13:00:00,2020,4,20,0,13,2,19
5860,2020-04-20 14:00:00,2020,4,20,0,14,2,21
5861,2020-04-20 15:00:00,2020,4,20,0,15,2,20
5862,2020-04-20 16:00:00,2020,4,20,0,16,2,21
5863,2020-04-20 17:00:00,2020,4,20,0,17,2,23
5864,2020-04-20 18:00:00,2020,4,20,0,18,3,27
5865,2020-04-20 19:00:00,2020,4,20,0,19,3,14
5866,2020-04-20 20:00:00,2020,4,20,0,20,3,27
5867,2020-04-20 21:00:00,2020,4,20,0,21,3,28
5868,2020-04-20 22:00:00,2020,4,20,0,22,3,32
5869,2020-04-20 23:00:00,2020,4,20,0,23,3,34
5870,2020-04-21 00:00:00,2020,4,21,0,0,0,32
5871,2020-04-21 01:00:00,2020,4,21,0,1,0,26
5872,2020-04-21 02:00:00,2020,4,21,0,2,0,25
5873,2020-04-21 03:00:00,2020,4,21,0,3,0,25
5874,2020-04-21 04:00:00,2020,4,21,0,4,0,26
5875,2020-04-21 05:00:00,2020,4,21,0,5,0,21
5876,2020-04-21 06:00:00,2020,4,21,0,6,1,19
5877,2020-04-21 07:00:00,2020,4,21,0,7,1,23
5878,2020-04-21 08:00:00,2020,4,21,0,8,1,25
5879,2020-04-21 09:00:00,2020,4,21,0,9,1,25
5880,2020-04-21 10:00:00,2020,4,21,0,10,1,13
5881,2020-04-21 11:00:00,2020,4,21,0,11,1,23
5882,2020-04-21 12:00:00,2020,4,21,0,12,2,13
5883,2020-04-21 13:00:00,2020,4,21,0,13,2,19
5884,2020-04-21 14:00:00,2020,4,21,0,14,2,17
5885,2020-04-21 15:00:00,2020,4,21,0,15,2,13
5886,2020-04-21 16:00:00,2020,4,21,0,16,2,22
5887,2020-04-21 17:00:00,2020,4,21,0,17,2,14
5888,2020-04-21 18:00:00,2020,4,21,0,18,3,24
5889,2020-04-21 19:00:00,2020,4,21,0,19,3,31
5890,2020-04-21 20:00:00,2020,4,21,0,20,3,44
5891,2020-04-21 21:00:00,2020,4,21,0,21,3,46
5892,2020-04-21 22:00:00,2020,4,21,0,22,3,45
5893,2020-04-21 23:00:00,2020,4,21,0,23,3,42
5894,2020-04-22 00:00:00,2020,4,22,0,0,0,44
5895,2020-04-22 01:00:00,2020,4,22,0,1,0,34
5896,2020-04-22 02:00:00,2020,4,22,0,2,0,35
5897,2020-04-22 03:00:00,2020,4,22,0,3,0,32
5898,2020-04-22 04:00:00,2020,4,22,0,4,0,32
5899,2020-04-22 05:00:00,2020,4,22,0,5,0,31
5900,2020-04-22 06:00:00,2020,4,22,0,6,1,34
5901,2020-04-22 07:00:00,2020,4,22,0,7,1,34
5902,2020-04-22 08:00:00,2020,4,22,0,8,1,33
5903,2020-04-22 09:00:00,2020,4,22,0,9,1,26
5904,2020-04-22 10:00:00,2020,4,22,0,10,1,23
5905,2020-04-22 11:00:00,2020,4,22,0,11,1,24
5906,2020-04-22 12:00:00,2020,4,22,0,12,2,25
5907,2020-04-22 13:00:00,2020,4,22,0,13,2,25
5908,2020-04-22 14:00:00,2020,4,22,0,14,2,22
5909,2020-04-22 15:00:00,2020,4,22,0,15,2,19
5910,2020-04-22 16:00:00,2020,4,22,0,16,2,17
5911,2020-04-22 17:00:00,2020,4,22,0,17,2,20
5912,2020-04-22 18:00:00,2020,4,22,0,18,3,22
5913,2020-04-22 19:00:00,2020,4,22,0,19,3,32
5914,2020-04-22 20:00:00,2020,4,22,0,20,3,39
5915,2020-04-22 21:00:00,2020,4,22,0,21,3,43
5916,2020-04-22 22:00:00,2020,4,22,0,22,3,46
5917,2020-04-22 23:00:00,2020,4,22,0,23,3,41
5918,2020-04-23 00:00:00,2020,4,23,0,0,0,42
5919,2020-04-23 01:00:00,2020,4,23,0,1,0,40
5920,2020-04-23 02:00:00,2020,4,23,0,2,0,40
5921,2020-04-23 03:00:00,2020,4,23,0,3,0,38
5922,2020-04-23 04:00:00,2020,4,23,0,4,0,31
5923,2020-04-23 05:00:00,2020,4,23,0,5,0,34
5924,2020-04-23 06:00:00,2020,4,23,0,6,1,32
5925,2020-04-23 07:00:00,2020,4,23,0,7,1,30
5926,2020-04-23 08:00:00,2020,4,23,0,8,1,33
5927,2020-04-23 09:00:00,2020,4,23,0,9,1,27
5928,2020-04-23 10:00:00,2020,4,23,0,10,1,27
5929,2020-04-23 11:00:00,2020,4,23,0,11,1,25
5930,2020-04-23 12:00:00,2020,4,23,0,12,2,23
5931,2020-04-23 13:00:00,2020,4,23,0,13,2,22
5932,2020-04-23 14:00:00,2020,4,23,0,14,2,21
5933,2020-04-23 15:00:00,2020,4,23,0,15,2,22
5934,2020-04-23 16:00:00,2020,4,23,0,16,2,22
5935,2020-04-23 17:00:00,2020,4,23,0,17,2,23
5936,2020-04-23 18:00:00,2020,4,23,0,18,3,21
5937,2020-04-23 19:00:00,2020,4,23,0,19,3,26
5938,2020-04-23 20:00:00,2020,4,23,0,20,3,32
5939,2020-04-23 21:00:00,2020,4,23,0,21,3,40
5940,2020-04-23 22:00:00,2020,4,23,0,22,3,40
5941,2020-04-23 23:00:00,2020,4,23,0,23,3,40
5942,2020-04-24 00:00:00,2020,4,24,0,0,0,35
5943,2020-04-24 01:00:00,2020,4,24,0,1,0,33
5944,2020-04-24 02:00:00,2020,4,24,0,2,0,32
5945,2020-04-24 03:00:00,2020,4,24,0,3,0,30
5946,2020-04-24 04:00:00,2020,4,24,0,4,0,27
5947,2020-04-24 05:00:00,2020,4,24,0,5,0,30
5948,2020-04-24 06:00:00,2020,4,24,0,6,1,25
5949,2020-04-24 07:00:00,2020,4,24,0,7,1,37
5950,2020-04-24 08:00:00,2020,4,24,0,8,1,35
5951,2020-04-24 09:00:00,2020,4,24,0,9,1,32
5952,2020-04-24 10:00:00,2020,4,24,0,10,1,26
5953,2020-04-24 11:00:00,2020,4,24,0,11,1,23
5954,2020-04-24 12:00:00,2020,4,24,0,12,2,20
5955,2020-04-24 13:00:00,2020,4,24,0,13,2,24
5956,2020-04-24 14:00:00,2020,4,24,0,14,2,24
5957,2020-04-24 15:00:00,2020,4,24,0,15,2,23
5958,2020-04-24 16:00:00,2020,4,24,0,16,2,20
5959,2020-04-24 17:00:00,2020,4,24,0,17,2,24
5960,2020-04-24 18:00:00,2020,4,24,0,18,3,27
5961,2020-04-24 19:00:00,2020,4,24,0,19,3,33
5962,2020-04-24 20:00:00,2020,4,24,0,20,3,35
5963,2020-04-24 21:00:00,2020,4,24,0,21,3,43
5964,2020-04-24 22:00:00,2020,4,24,0,22,3,41
5965,2020-04-24 23:00:00,2020,4,24,0,23,3,46
5966,2020-04-25 00:00:00,2020,4,25,0,0,0,40
5967,2020-04-25 01:00:00,2020,4,25,0,1,0,31
5968,2020-04-25 02:00:00,2020,4,25,0,2,0,28
5969,2020-04-25 03:00:00,2020,4,25,0,3,0,26
5970,2020-04-25 04:00:00,2020,4,25,0,4,0,27
5971,2020-04-25 05:00:00,2020,4,25,0,5,0,26
5972,2020-04-25 06:00:00,2020,4,25,0,6,1,26
5973,2020-04-25 07:00:00,2020,4,25,0,7,1,23
5974,2020-04-25 08:00:00,2020,4,25,0,8,1,21
5975,2020-04-25 09:00:00,2020,4,25,0,9,1,23
5976,2020-04-25 10:00:00,2020,4,25,0,10,1,17
5977,2020-04-25 11:00:00,2020,4,25,0,11,1,21
5978,2020-04-25 12:00:00,2020,4,25,0,12,2,22
5979,2020-04-25 13:00:00,2020,4,25,0,13,2,16
5980,2020-04-25 14:00:00,2020,4,25,0,14,2,16
5981,2020-04-25 15:00:00,2020,4,25,0,15,2,20
5982,2020-04-25 16:00:00,2020,4,25,0,16,2,16
5983,2020-04-25 17:00:00,2020,4,25,0,17,2,20
5984,2020-04-25 18:00:00,2020,4,25,0,18,3,17
5985,2020-04-25 19:00:00,2020,4,25,0,19,3,23
5986,2020-04-25 20:00:00,2020,4,25,0,20,3,27
5987,2020-04-25 21:00:00,2020,4,25,0,21,3,28
5988,2020-04-25 22:00:00,2020,4,25,0,22,3,29
5989,2020-04-25 23:00:00,2020,4,25,0,23,3,27
5990,2020-04-26 00:00:00,2020,4,26,0,0,0,35
5991,2020-04-26 01:00:00,2020,4,26,0,1,0,29
5992,2020-04-26 02:00:00,2020,4,26,0,2,0,28
5993,2020-04-26 03:00:00,2020,4,26,0,3,0,26
5994,2020-04-26 04:00:00,2020,4,26,0,4,0,27
5995,2020-04-26 05:00:00,2020,4,26,0,5,0,24
5996,2020-04-26 06:00:00,2020,4,26,0,6,1,23
5997,2020-04-26 07:00:00,2020,4,26,0,7,1,25
5998,2020-04-26 08:00:00,2020,4,26,0,8,1,23
5999,2020-04-26 09:00:00,2020,4,26,0,9,1,19
6000,2020-04-26 10:00:00,2020,4,26,0,10,1,23
6001,2020-04-26 11:00:00,2020,4,26,0,11,1,23
6002,2020-04-26 12:00:00,2020,4,26,0,12,2,23
6003,2020-04-26 13:00:00,2020,4,26,0,13,2,25
6004,2020-04-26 14:00:00,2020,4,26,0,14,2,20
6005,2020-04-26 15:00:00,2020,4,26,0,15,2,14
6006,2020-04-26 16:00:00,2020,4,26,0,16,2,15
6007,2020-04-26 17:00:00,2020,4,26,0,17,2,18
6008,2020-04-26 18:00:00,2020,4,26,0,18,3,18
6009,2020-04-26 19:00:00,2020,4,26,0,19,3,23
6010,2020-04-26 20:00:00,2020,4,26,0,20,3,29
6011,2020-04-26 21:00:00,2020,4,26,0,21,3,32
6012,2020-04-26 22:00:00,2020,4,26,0,22,3,31
6013,2020-04-26 23:00:00,2020,4,26,0,23,3,29
6014,2020-04-27 00:00:00,2020,4,27,0,0,0,28
6015,2020-04-27 01:00:00,2020,4,27,0,1,0,24
6016,2020-04-27 02:00:00,2020,4,27,0,2,0,23
6017,2020-04-27 03:00:00,2020,4,27,0,3,0,20
6018,2020-04-27 04:00:00,2020,4,27,0,4,0,20
6019,2020-04-27 05:00:00,2020,4,27,0,5,0,21
6020,2020-04-27 06:00:00,2020,4,27,0,6,1,23
6021,2020-04-27 07:00:00,2020,4,27,0,7,1,21
6022,2020-04-27 08:00:00,2020,4,27,0,8,1,22
6023,2020-04-27 09:00:00,2020,4,27,0,9,1,17
6024,2020-04-27 10:00:00,2020,4,27,0,10,1,18
6025,2020-04-27 11:00:00,2020,4,27,0,11,1,17
6026,2020-04-27 12:00:00,2020,4,27,0,12,2,15
6027,2020-04-27 13:00:00,2020,4,27,0,13,2,17
6028,2020-04-27 14:00:00,2020,4,27,0,14,2,17
6029,2020-04-27 15:00:00,2020,4,27,0,15,2,16
6030,2020-04-27 16:00:00,2020,4,27,0,16,2,17
6031,2020-04-27 17:00:00,2020,4,27,0,17,2,18
6032,2020-04-27 18:00:00,2020,4,27,0,18,3,21
6033,2020-04-27 19:00:00,2020,4,27,0,19,3,25
6034,2020-04-27 20:00:00,2020,4,27,0,20,3,32
6035,2020-04-27 21:00:00,2020,4,27,0,21,3,35
6036,2020-04-27 22:00:00,2020,4,27,0,22,3,33
6037,2020-04-27 23:00:00,2020,4,27,0,23,3,31
6038,2020-04-28 00:00:00,2020,4,28,0,0,0,29
6039,2020-04-28 01:00:00,2020,4,28,0,1,0,27
6040,2020-04-28 02:00:00,2020,4,28,0,2,0,24
6041,2020-04-28 03:00:00,2020,4,28,0,3,0,24
6042,2020-04-28 04:00:00,2020,4,28,0,4,0,24
6043,2020-04-28 05:00:00,2020,4,28,0,5,0,21
6044,2020-04-28 06:00:00,2020,4,28,0,6,1,22
6045,2020-04-28 07:00:00,2020,4,28,0,7,1,21
6046,2020-04-28 08:00:00,2020,4,28,0,8,1,21
6047,2020-04-28 09:00:00,2020,4,28,0,9,1,19
6048,2020-04-28 10:00:00,2020,4,28,0,10,1,19
6049,2020-04-28 11:00:00,2020,4,28,0,11,1,18
6050,2020-04-28 12:00:00,2020,4,28,0,12,2,13
6051,2020-04-28 13:00:00,2020,4,28,0,13,2,13
6052,2020-04-28 14:00:00,2020,4,28,0,14,2,14
6053,2020-04-28 15:00:00,2020,4,28,0,15,2,14
6054,2020-04-28 16:00:00,2020,4,28,0,16,2,13
6055,2020-04-28 17:00:00,2020,4,28,0,17,2,14
6056,2020-04-28 18:00:00,2020,4,28,0,18,3,17
6057,2020-04-28 19:00:00,2020,4,28,0,19,3,21
6058,2020-04-28 20:00:00,2020,4,28,0,20,3,26
6059,2020-04-28 21:00:00,2020,4,28,0,21,3,28
6060,2020-04-28 22:00:00,2020,4,28,0,22,3,29
6061,2020-04-28 23:00:00,2020,4,28,0,23,3,29
6062,2020-04-29 00:00:00,2020,4,29,0,0,0,29
6063,2020-04-29 01:00:00,2020,4,29,0,1,0,26
6064,2020-04-29 02:00:00,2020,4,29,0,2,0,23
6065,2020-04-29 03:00:00,2020,4,29,0,3,0,22
6066,2020-04-29 04:00:00,2020,4,29,0,4,0,21
6067,2020-04-29 05:00:00,2020,4,29,0,5,0,21
6068,2020-04-29 06:00:00,2020,4,29,0,6,1,21
6069,2020-04-29 07:00:00,2020,4,29,0,7,1,21
6070,2020-04-29 08:00:00,2020,4,29,0,8,1,21
6071,2020-04-29 09:00:00,2020,4,29,0,9,1,16
6072,2020-04-29 10:00:00,2020,4,29,0,10,1,15
6073,2020-04-29 11:00:00,2020,4,29,0,11,1,16
6074,2020-04-29 12:00:00,2020,4,29,0,12,2,14
6075,2020-04-29 13:00:00,2020,4,29,0,13,2,13
6076,2020-04-29 14:00:00,2020,4,29,0,14,2,13
6077,2020-04-29 15:00:00,2020,4,29,0,15,2,14
6078,2020-04-29 16:00:00,2020,4,29,0,16,2,13
6079,2020-04-29 17:00:00,2020,4,29,0,17,2,13
6080,2020-04-29 18:00:00,2020,4,29,0,18,3,15
6081,2020-04-29 19:00:00,2020,4,29,0,19,3,19
6082,2020-04-29 20:00:00,2020,4,29,0,20,3,20
6083,2020-04-29 21:00:00,2020,4,29,0,21,3,23
6084,2020-04-29 22:00:00,2020,4,29,0,22,3,25
6085,2020-04-29 23:00:00,2020,4,29,0,23,3,24
6086,2020-04-30 00:00:00,2020,4,30,0,0,0,32
6087,2020-04-30 01:00:00,2020,4,30,0,1,0,27
6088,2020-04-30 02:00:00,2020,4,30,0,2,0,26
6089,2020-04-30 03:00:00,2020,4,30,0,3,0,24
6090,2020-04-30 04:00:00,2020,4,30,0,4,0,23
6091,2020-04-30 05:00:00,2020,4,30,0,5,0,20
6092,2020-04-30 06:00:00,2020,4,30,0,6,1,21
6093,2020-04-30 07:00:00,2020,4,30,0,7,1,21
6094,2020-04-30 08:00:00,2020,4,30,0,8,1,18
6095,2020-04-30 09:00:00,2020,4,30,0,9,1,18
6096,2020-04-30 10:00:00,2020,4,30,0,10,1,20
6097,2020-04-30 11:00:00,2020,4,30,0,11,1,19
6098,2020-04-30 12:00:00,2020,4,30,0,12,2,20
6099,2020-04-30 13:00:00,2020,4,30,0,13,2,18
6100,2020-04-30 14:00:00,2020,4,30,0,14,2,12
6101,2020-04-30 15:00:00,2020,4,30,0,15,2,13
6102,2020-04-30 16:00:00,2020,4,30,0,16,2,12
6103,2020-04-30 17:00:00,2020,4,30,0,17,2,13
6104,2020-04-30 18:00:00,2020,4,30,0,18,3,15
6105,2020-04-30 19:00:00,2020,4,30,0,19,3,16
6106,2020-04-30 20:00:00,2020,4,30,0,20,3,19
6107,2020-04-30 21:00:00,2020,4,30,0,21,3,20
6108,2020-04-30 22:00:00,2020,4,30,0,22,3,22
6109,2020-04-30 23:00:00,2020,4,30,0,23,3,22
6110,2020-05-01 00:00:00,2020,5,1,0,0,0,19
6111,2020-05-01 01:00:00,2020,5,1,0,1,0,17
6112,2020-05-01 02:00:00,2020,5,1,0,2,0,16
6113,2020-05-01 03:00:00,2020,5,1,0,3,0,14
6114,2020-05-01 04:00:00,2020,5,1,0,4,0,14
6115,2020-05-01 05:00:00,2020,5,1,0,5,0,13
6116,2020-05-01 06:00:00,2020,5,1,0,6,1,15
6117,2020-05-01 07:00:00,2020,5,1,0,7,1,14
6118,2020-05-01 08:00:00,2020,5,1,0,8,1,13
6119,2020-05-01 09:00:00,2020,5,1,0,9,1,14
6120,2020-05-01 10:00:00,2020,5,1,0,10,1,13
6121,2020-05-01 11:00:00,2020,5,1,0,11,1,14
6122,2020-05-01 12:00:00,2020,5,1,0,12,2,13
6123,2020-05-01 13:00:00,2020,5,1,0,13,2,14
6124,2020-05-01 14:00:00,2020,5,1,0,14,2,13
6125,2020-05-01 15:00:00,2020,5,1,0,15,2,12
6126,2020-05-01 16:00:00,2020,5,1,0,16,2,13
6127,2020-05-01 17:00:00,2020,5,1,0,17,2,13
6128,2020-05-01 18:00:00,2020,5,1,0,18,3,13
6129,2020-05-01 19:00:00,2020,5,1,0,19,3,15
6130,2020-05-01 20:00:00,2020,5,1,0,20,3,17
6131,2020-05-01 21:00:00,2020,5,1,0,21,3,17
6132,2020-05-01 22:00:00,2020,5,1,0,22,3,18
6133,2020-05-01 23:00:00,2020,5,1,0,23,3,19
6134,2020-05-02 00:00:00,2020,5,2,0,0,0,17
6135,2020-05-02 01:00:00,2020,5,2,0,1,0,15
6136,2020-05-02 02:00:00,2020,5,2,0,2,0,13
6137,2020-05-02 03:00:00,2020,5,2,0,3,0,13
6138,2020-05-02 04:00:00,2020,5,2,0,4,0,12
6139,2020-05-02 05:00:00,2020,5,2,0,5,0,12
6140,2020-05-02 06:00:00,2020,5,2,0,6,1,13
6141,2020-05-02 07:00:00,2020,5,2,0,7,1,12
6142,2020-05-02 08:00:00,2020,5,2,0,8,1,13
6143,2020-05-02 09:00:00,2020,5,2,0,9,1,13
6144,2020-05-02 10:00:00,2020,5,2,0,10,1,13
6145,2020-05-02 11:00:00,2020,5,2,0,11,1,14
6146,2020-05-02 12:00:00,2020,5,2,0,12,2,14
6147,2020-05-02 13:00:00,2020,5,2,0,13,2,13
6148,2020-05-02 14:00:00,2020,5,2,0,14,2,13
6149,2020-05-02 15:00:00,2020,5,2,0,15,2,12
6150,2020-05-02 16:00:00,2020,5,2,0,16,2,12
6151,2020-05-02 17:00:00,2020,5,2,0,17,2,13
6152,2020-05-02 18:00:00,2020,5,2,0,18,3,13
6153,2020-05-02 19:00:00,2020,5,2,0,19,3,15
6154,2020-05-02 20:00:00,2020,5,2,0,20,3,17
6155,2020-05-02 21:00:00,2020,5,2,0,21,3,16
6156,2020-05-02 22:00:00,2020,5,2,0,22,3,17
6157,2020-05-02 23:00:00,2020,5,2,0,23,3,17
6158,2020-05-03 00:00:00,2020,5,3,0,0,0,15
6159,2020-05-03 01:00:00,2020,5,3,0,1,0,14
6160,2020-05-03 02:00:00,2020,5,3,0,2,0,13
6161,2020-05-03 03:00:00,2020,5,3,0,3,0,12
6162,2020-05-03 04:00:00,2020,5,3,0,4,0,12
6163,2020-05-03 05:00:00,2020,5,3,0,5,0,12
6164,2020-05-03 06:00:00,2020,5,3,0,6,1,12
6165,2020-05-03 07:00:00,2020,5,3,0,7,1,12
6166,2020-05-03 08:00:00,2020,5,3,0,8,1,11
6167,2020-05-03 09:00:00,2020,5,3,0,9,1,14
6168,2020-05-03 10:00:00,2020,5,3,0,10,1,14
6169,2020-05-03 11:00:00,2020,5,3,0,11,1,14
6170,2020-05-03 12:00:00,2020,5,3,0,12,2,16
6171,2020-05-03 13:00:00,2020,5,3,0,13,2,16
6172,2020-05-03 14:00:00,2020,5,3,0,14,2,15
6173,2020-05-03 15:00:00,2020,5,3,0,15,2,14
6174,2020-05-03 16:00:00,2020,5,3,0,16,2,15
6175,2020-05-03 17:00:00,2020,5,3,0,17,2,14
6176,2020-05-03 18:00:00,2020,5,3,0,18,3,15
6177,2020-05-03 19:00:00,2020,5,3,0,19,3,17
6178,2020-05-03 20:00:00,2020,5,3,0,20,3,24
6179,2020-05-03 21:00:00,2020,5,3,0,21,3,24
6180,2020-05-03 22:00:00,2020,5,3,0,22,3,25
6181,2020-05-03 23:00:00,2020,5,3,0,23,3,23
6182,2020-05-04 00:00:00,2020,5,4,0,0,0,21
6183,2020-05-04 01:00:00,2020,5,4,0,1,0,17
6184,2020-05-04 02:00:00,2020,5,4,0,2,0,15
6185,2020-05-04 03:00:00,2020,5,4,0,3,0,14
6186,2020-05-04 04:00:00,2020,5,4,0,4,0,15
6187,2020-05-04 05:00:00,2020,5,4,0,5,0,13
6188,2020-05-04 06:00:00,2020,5,4,0,6,1,14
6189,2020-05-04 07:00:00,2020,5,4,0,7,1,16
6190,2020-05-04 08:00:00,2020,5,4,0,8,1,18
6191,2020-05-04 09:00:00,2020,5,4,0,9,1,18
6192,2020-05-04 10:00:00,2020,5,4,0,10,1,18
6193,2020-05-04 11:00:00,2020,5,4,0,11,1,16
6194,2020-05-04 12:00:00,2020,5,4,0,12,2,16
6195,2020-05-04 13:00:00,2020,5,4,0,13,2,9
6196,2020-05-04 14:00:00,2020,5,4,0,14,2,10
6197,2020-05-04 15:00:00,2020,5,4,0,15,2,10
6198,2020-05-04 16:00:00,2020,5,4,0,16,2,11
6199,2020-05-04 17:00:00,2020,5,4,0,17,2,10
6200,2020-05-04 18:00:00,2020,5,4,0,18,3,12
6201,2020-05-04 19:00:00,2020,5,4,0,19,3,13
6202,2020-05-04 20:00:00,2020,5,4,0,20,3,16
6203,2020-05-04 21:00:00,2020,5,4,0,21,3,16
6204,2020-05-04 22:00:00,2020,5,4,0,22,3,16
6205,2020-05-04 23:00:00,2020,5,4,0,23,3,17
6206,2020-05-05 00:00:00,2020,5,5,0,0,0,14
6207,2020-05-05 01:00:00,2020,5,5,0,1,0,13
6208,2020-05-05 02:00:00,2020,5,5,0,2,0,11
6209,2020-05-05 03:00:00,2020,5,5,0,3,0,11
6210,2020-05-05 04:00:00,2020,5,5,0,4,0,11
6211,2020-05-05 05:00:00,2020,5,5,0,5,0,10
6212,2020-05-05 06:00:00,2020,5,5,0,6,1,11
6213,2020-05-05 07:00:00,2020,5,5,0,7,1,11
6214,2020-05-05 08:00:00,2020,5,5,0,8,1,11
6215,2020-05-05 09:00:00,2020,5,5,0,9,1,13
6216,2020-05-05 10:00:00,2020,5,5,0,10,1,12
6217,2020-05-05 11:00:00,2020,5,5,0,11,1,14
6218,2020-05-05 12:00:00,2020,5,5,0,12,2,14
6219,2020-05-05 13:00:00,2020,5,5,0,13,2,13
6220,2020-05-05 14:00:00,2020,5,5,0,14,2,12
6221,2020-05-05 15:00:00,2020,5,5,0,15,2,12
6222,2020-05-05 16:00:00,2020,5,5,0,16,2,9
6223,2020-05-05 17:00:00,2020,5,5,0,17,2,10
6224,2020-05-05 18:00:00,2020,5,5,0,18,3,12
6225,2020-05-05 19:00:00,2020,5,5,0,19,3,13
6226,2020-05-05 20:00:00,2020,5,5,0,20,3,15
6227,2020-05-05 21:00:00,2020,5,5,0,21,3,17
6228,2020-05-05 22:00:00,2020,5,5,0,22,3,18
6229,2020-05-05 23:00:00,2020,5,5,0,23,3,17
6230,2020-05-06 00:00:00,2020,5,6,0,0,0,15
6231,2020-05-06 01:00:00,2020,5,6,0,1,0,12
6232,2020-05-06 02:00:00,2020,5,6,0,2,0,12
6233,2020-05-06 03:00:00,2020,5,6,0,3,0,11
6234,2020-05-06 04:00:00,2020,5,6,0,4,0,10
6235,2020-05-06 05:00:00,2020,5,6,0,5,0,11
6236,2020-05-06 06:00:00,2020,5,6,0,6,1,10
6237,2020-05-06 07:00:00,2020,5,6,0,7,1,13
6238,2020-05-06 08:00:00,2020,5,6,0,8,1,14
6239,2020-05-06 09:00:00,2020,5,6,0,9,1,12
6240,2020-05-06 10:00:00,2020,5,6,0,10,1,10
6241,2020-05-06 11:00:00,2020,5,6,0,11,1,16
6242,2020-05-06 12:00:00,2020,5,6,0,12,2,14
6243,2020-05-06 13:00:00,2020,5,6,0,13,2,15
6244,2020-05-06 14:00:00,2020,5,6,0,14,2,14
6245,2020-05-06 15:00:00,2020,5,6,0,15,2,13
6246,2020-05-06 16:00:00,2020,5,6,0,16,2,14
6247,2020-05-06 17:00:00,2020,5,6,0,17,2,13
6248,2020-05-06 18:00:00,2020,5,6,0,18,3,13
6249,2020-05-06 19:00:00,2020,5,6,0,19,3,16
6250,2020-05-06 20:00:00,2020,5,6,0,20,3,18
6251,2020-05-06 21:00:00,2020,5,6,0,21,3,18
6252,2020-05-06 22:00:00,2020,5,6,0,22,3,20
6253,2020-05-06 23:00:00,2020,5,6,0,23,3,19
6254,2020-05-07 00:00:00,2020,5,7,0,0,0,18
6255,2020-05-07 01:00:00,2020,5,7,0,1,0,12
6256,2020-05-07 02:00:00,2020,5,7,0,2,0,11
6257,2020-05-07 03:00:00,2020,5,7,0,3,0,10
6258,2020-05-07 04:00:00,2020,5,7,0,4,0,10
