HEAT_SELL_DATE,DAY_OF_THE_WEEK,HOUR,SEJONG
2015-09-13,일,22,14.0
2015-09-13,일,23,11.0
2015-09-13,일,24,12.0
2015-09-14,월,1,8.0
2015-09-14,월,2,7.0
2015-09-14,월,3,9.0
2015-09-14,월,4,8.0
2015-09-14,월,5,9.0
2015-09-14,월,6,8.0
2015-09-14,월,7,13.0
2015-09-14,월,8,12.0
2015-09-14,월,9,14.0
2015-09-14,월,10,19.0
2015-09-14,월,11,16.0
2015-09-14,월,12,17.0
2015-09-14,월,13,21.0
2015-09-14,월,14,20.0
2015-09-14,월,15,20.0
2015-09-14,월,16,24.0
2015-09-14,월,17,28.0
2015-09-14,월,18,18.0
2015-09-14,월,19,16.0
2015-09-14,월,20,12.0
2015-09-14,월,21,13.0
2015-09-14,월,22,15.0
2015-09-14,월,23,13.0
2015-09-14,월,24,10.0
2015-09-15,화,1,10.0
2015-09-15,화,2,10.0
2015-09-15,화,3,8.0
2015-09-15,화,4,11.0
2015-09-15,화,5,10.0
2015-09-15,화,6,9.0
2015-09-15,화,7,11.0
2015-09-15,화,8,15.0
2015-09-15,화,9,12.0
2015-09-15,화,10,12.0
2015-09-15,화,11,13.0
2015-09-15,화,12,16.0
2015-09-15,화,13,15.0
2015-09-15,화,14,17.0
2015-09-15,화,15,19.0
2015-09-15,화,16,17.0
2015-09-15,화,17,15.0
2015-09-15,화,18,15.0
2015-09-15,화,19,16.0
2015-09-15,화,20,13.0
2015-09-15,화,21,15.0
2015-09-15,화,22,13.0
2015-09-15,화,23,13.0
2015-09-15,화,24,10.0
2015-09-16,수,1,10.0
2015-09-16,수,2,8.0
2015-09-16,수,3,7.0
2015-09-16,수,4,6.0
2015-09-16,수,5,8.0
2015-09-16,수,6,10.0
2015-09-16,수,7,10.0
2015-09-16,수,8,14.0
2015-09-16,수,9,12.0
2015-09-16,수,10,12.0
2015-09-16,수,11,11.0
2015-09-16,수,12,12.0
2015-09-16,수,13,15.0
2015-09-16,수,14,12.0
2015-09-16,수,15,15.0
2015-09-16,수,16,14.0
2015-09-16,수,17,16.0
2015-09-16,수,18,14.0
2015-09-16,수,19,16.0
2015-09-16,수,20,15.0
2015-09-16,수,21,15.0
2015-09-16,수,22,17.0
2015-09-16,수,23,11.0
2015-09-16,수,24,9.0
2015-09-17,목,1,11.0
2015-09-17,목,2,5.0
2015-09-17,목,3,9.0
2015-09-17,목,4,8.0
2015-09-17,목,5,8.0
2015-09-17,목,6,8.0
2015-09-17,목,7,12.0
2015-09-17,목,8,20.0
2015-09-17,목,9,13.0
2015-09-17,목,10,11.0
2015-09-17,목,11,34.0
2015-09-17,목,12,14.0
2015-09-17,목,13,27.0
2015-09-17,목,14,25.0
2015-09-17,목,15,28.0
2015-09-17,목,16,28.0
2015-09-17,목,17,18.0
2015-09-17,목,18,20.0
2015-09-17,목,19,17.0
2015-09-17,목,20,20.0
2015-09-17,목,21,17.0
2015-09-17,목,22,18.0
2015-09-17,목,23,14.0
2015-09-17,목,24,17.0
2015-09-18,금,1,9.0
2015-09-18,금,2,13.0
2015-09-18,금,3,12.0
2015-09-18,금,4,9.0
2015-09-18,금,5,7.0
2015-09-18,금,6,9.0
2015-09-18,금,7,10.0
2015-09-18,금,8,12.0
2015-09-18,금,9,13.0
2015-09-18,금,10,17.0
2015-09-18,금,11,14.0
2015-09-18,금,12,19.0
2015-09-18,금,13,19.0
2015-09-18,금,14,22.0
2015-09-18,금,15,26.0
2015-09-18,금,16,21.0
2015-09-18,금,17,23.0
2015-09-18,금,18,19.0
2015-09-18,금,19,18.0
2015-09-18,금,20,13.0
2015-09-18,금,21,16.0
2015-09-18,금,22,15.0
2015-09-18,금,23,13.0
2015-09-18,금,24,13.0
2015-09-19,토,1,8.0
2015-09-19,토,2,11.0
2015-09-19,토,3,8.0
2015-09-19,토,4,5.0
2015-09-19,토,5,9.0
2015-09-19,토,6,9.0
2015-09-19,토,7,9.0
2015-09-19,토,8,9.0
2015-09-19,토,9,11.0
2015-09-19,토,10,11.0
2015-09-19,토,11,14.0
2015-09-19,토,12,15.0
2015-09-19,토,13,12.0
2015-09-19,토,14,14.0
2015-09-19,토,15,16.0
2015-09-19,토,16,14.0
2015-09-19,토,17,13.0
2015-09-19,토,18,16.0
2015-09-19,토,19,15.0
2015-09-19,토,20,15.0
2015-09-19,토,21,14.0
2015-09-19,토,22,14.0
2015-09-19,토,23,13.0
2015-09-19,토,24,11.0
2015-09-20,일,1,9.0
2015-09-20,일,2,11.0
2015-09-20,일,3,9.0
2015-09-20,일,4,9.0
2015-09-20,일,5,8.0
2015-09-20,일,6,9.0
2015-09-20,일,7,10.0
2015-09-20,일,8,8.0
2015-09-20,일,9,11.0
2015-09-20,일,10,11.0
2015-09-20,일,11,13.0
2015-09-20,일,12,16.0
2015-09-20,일,13,13.0
2015-09-20,일,14,14.0
2015-09-20,일,15,15.0
2015-09-20,일,16,12.0
2015-09-20,일,17,14.0
2015-09-20,일,18,12.0
2015-09-20,일,19,12.0
2015-09-20,일,20,16.0
2015-09-20,일,21,14.0
2015-09-20,일,22,14.0
2015-09-20,일,23,13.0
2015-09-20,일,24,12.0
2015-09-21,월,1,7.0
2015-09-21,월,2,10.0
2015-09-21,월,3,7.0
2015-09-21,월,4,9.0
2015-09-21,월,5,9.0
2015-09-21,월,6,9.0
2015-09-21,월,7,14.0
2015-09-21,월,8,15.0
2015-09-21,월,9,17.0
2015-09-21,월,10,15.0
2015-09-21,월,11,19.0
2015-09-21,월,12,24.0
2015-09-21,월,13,25.0
2015-09-21,월,14,26.0
2015-09-21,월,15,30.0
2015-09-21,월,16,26.0
2015-09-21,월,17,27.0
2015-09-21,월,18,24.0
2015-09-21,월,19,22.0
2015-09-21,월,20,20.0
2015-09-21,월,21,19.0
2015-09-21,월,22,21.0
2015-09-21,월,23,15.0
2015-09-21,월,24,16.0
2015-09-22,화,1,14.0
2015-09-22,화,2,7.0
2015-09-22,화,3,9.0
2015-09-22,화,4,10.0
2015-09-22,화,5,9.0
2015-09-22,화,6,10.0
2015-09-22,화,7,13.0
2015-09-22,화,8,22.0
2015-09-22,화,9,18.0
2015-09-22,화,10,17.0
2015-09-22,화,11,21.0
2015-09-22,화,12,23.0
2015-09-22,화,13,25.0
2015-09-22,화,14,35.0
2015-09-22,화,15,39.0
2015-09-22,화,16,35.0
2015-09-22,화,17,32.0
2015-09-22,화,18,26.0
2015-09-22,화,19,23.0
2015-09-22,화,20,17.0
2015-09-22,화,21,13.0
2015-09-22,화,22,13.0
2015-09-22,화,23,15.0
2015-09-22,화,24,10.0
2015-09-23,수,1,11.0
2015-09-23,수,2,8.0
2015-09-23,수,3,10.0
2015-09-23,수,4,10.0
2015-09-23,수,5,8.0
2015-09-23,수,6,9.0
2015-09-23,수,7,10.0
2015-09-23,수,8,18.0
2015-09-23,수,9,13.0
2015-09-23,수,10,18.0
2015-09-23,수,11,18.0
2015-09-23,수,12,19.0
2015-09-23,수,13,20.0
2015-09-23,수,14,25.0
2015-09-23,수,15,28.0
2015-09-23,수,16,28.0
2015-09-23,수,17,29.0
2015-09-23,수,18,28.0
2015-09-23,수,19,19.0
2015-09-23,수,20,19.0
2015-09-23,수,21,20.0
2015-09-23,수,22,18.0
2015-09-23,수,23,18.0
2015-09-23,수,24,16.0
2015-09-24,목,1,13.0
2015-09-24,목,2,11.0
2015-09-24,목,3,13.0
2015-09-24,목,4,10.0
2015-09-24,목,5,12.0
2015-09-24,목,6,7.0
2015-09-24,목,7,15.0
2015-09-24,목,8,17.0
2015-09-24,목,9,16.0
2015-09-24,목,10,17.0
2015-09-24,목,11,16.0
2015-09-24,목,12,18.0
2015-09-24,목,13,21.0
2015-09-24,목,14,22.0
2015-09-24,목,15,25.0
2015-09-24,목,16,29.0
2015-09-24,목,17,29.0
2015-09-24,목,18,23.0
2015-09-24,목,19,19.0
2015-09-24,목,20,22.0
2015-09-24,목,21,16.0
2015-09-24,목,22,19.0
2015-09-24,목,23,15.0
2015-09-24,목,24,14.0
2015-09-25,금,1,11.0
2015-09-25,금,2,11.0
2015-09-25,금,3,10.0
2015-09-25,금,4,7.0
2015-09-25,금,5,10.0
2015-09-25,금,6,10.0
2015-09-25,금,7,10.0
2015-09-25,금,8,15.0
2015-09-25,금,9,13.0
2015-09-25,금,10,15.0
2015-09-25,금,11,24.0
2015-09-25,금,12,20.0
2015-09-25,금,13,24.0
2015-09-25,금,14,22.0
2015-09-25,금,15,22.0
2015-09-25,금,16,30.0
2015-09-25,금,17,26.0
2015-09-25,금,18,21.0
2015-09-25,금,19,17.0
2015-09-25,금,20,18.0
2015-09-25,금,21,16.0
2015-09-25,금,22,19.0
2015-09-25,금,23,16.0
2015-09-25,금,24,15.0
2015-09-26,토,1,8.0
2015-09-26,토,2,9.0
2015-09-26,토,3,11.0
2015-09-26,토,4,9.0
2015-09-26,토,5,8.0
2015-09-26,토,6,9.0
2015-09-26,토,7,8.0
2015-09-26,토,8,8.0
2015-09-26,토,9,13.0
2015-09-26,토,10,13.0
2015-09-26,토,11,15.0
2015-09-26,토,12,14.0
2015-09-26,토,13,8.0
2015-09-26,토,14,9.0
2015-09-26,토,15,6.0
2015-09-26,토,16,10.0
2015-09-26,토,17,13.0
2015-09-26,토,18,11.0
2015-09-26,토,19,9.0
2015-09-26,토,20,10.0
2015-09-26,토,21,9.0
2015-09-26,토,22,10.0
2015-09-26,토,23,12.0
2015-09-26,토,24,13.0
2015-09-27,일,1,10.0
2015-09-27,일,2,7.0
2015-09-27,일,3,8.0
2015-09-27,일,4,7.0
2015-09-27,일,5,10.0
2015-09-27,일,6,12.0
2015-09-27,일,7,10.0
2015-09-27,일,8,9.0
2015-09-27,일,9,8.0
2015-09-27,일,10,10.0
2015-09-27,일,11,8.0
2015-09-27,일,12,7.0
2015-09-27,일,13,7.0
2015-09-27,일,14,8.0
2015-09-27,일,15,9.0
2015-09-27,일,16,7.0
2015-09-27,일,17,8.0
2015-09-27,일,18,9.0
2015-09-27,일,19,10.0
2015-09-27,일,20,10.0
2015-09-27,일,21,10.0
2015-09-27,일,22,10.0
2015-09-27,일,23,12.0
2015-09-27,일,24,10.0
2015-09-28,월,1,9.0
2015-09-28,월,2,9.0
2015-09-28,월,3,8.0
2015-09-28,월,4,8.0
2015-09-28,월,5,11.0
2015-09-28,월,6,8.0
2015-09-28,월,7,8.0
2015-09-28,월,8,7.0
2015-09-28,월,9,6.0
2015-09-28,월,10,11.0
2015-09-28,월,11,12.0
2015-09-28,월,12,12.0
2015-09-28,월,13,12.0
2015-09-28,월,14,13.0
2015-09-28,월,15,11.0
2015-09-28,월,16,13.0
2015-09-28,월,17,15.0
2015-09-28,월,18,13.0
2015-09-28,월,19,12.0
2015-09-28,월,20,17.0
2015-09-28,월,21,16.0
2015-09-28,월,22,17.0
2015-09-28,월,23,17.0
2015-09-28,월,24,16.0
2015-09-29,화,1,11.0
2015-09-29,화,2,20.0
2015-09-29,화,3,18.0
2015-09-29,화,4,15.0
2015-09-29,화,5,15.0
2015-09-29,화,6,6.0
2015-09-29,화,7,12.0
2015-09-29,화,8,9.0
2015-09-29,화,9,9.0
2015-09-29,화,10,13.0
2015-09-29,화,11,11.0
2015-09-29,화,12,13.0
2015-09-29,화,13,13.0
2015-09-29,화,14,14.0
2015-09-29,화,15,17.0
2015-09-29,화,16,16.0
2015-09-29,화,17,17.0
2015-09-29,화,18,16.0
2015-09-29,화,19,17.0
2015-09-29,화,20,16.0
2015-09-29,화,21,23.0
2015-09-29,화,22,19.0
2015-09-29,화,23,18.0
2015-09-29,화,24,13.0
2015-09-30,수,1,13.0
2015-09-30,수,2,9.0
2015-09-30,수,3,11.0
2015-09-30,수,4,8.0
2015-09-30,수,5,8.0
2015-09-30,수,6,8.0
2015-09-30,수,7,14.0
2015-09-30,수,8,21.0
2015-09-30,수,9,15.0
2015-09-30,수,10,16.0
2015-09-30,수,11,16.0
2015-09-30,수,12,13.0
2015-09-30,수,13,15.0
2015-09-30,수,14,22.0
2015-09-30,수,15,23.0
2015-09-30,수,16,20.0
2015-09-30,수,17,23.0
2015-09-30,수,18,23.0
2015-09-30,수,19,19.0
2015-09-30,수,20,21.0
2015-09-30,수,21,18.0
2015-09-30,수,22,21.0
2015-09-30,수,23,17.0
2015-09-30,수,24,16.0
2015-10-01,목,1,10.0
2015-10-01,목,2,8.0
2015-10-01,목,3,9.0
2015-10-01,목,4,9.0
2015-10-01,목,5,9.0
2015-10-01,목,6,11.0
2015-10-01,목,7,14.0
2015-10-01,목,8,21.0
2015-10-01,목,9,15.0
2015-10-01,목,10,15.0
2015-10-01,목,11,14.0
2015-10-01,목,12,18.0
2015-10-01,목,13,17.0
2015-10-01,목,14,17.0
2015-10-01,목,15,22.0
2015-10-01,목,16,19.0
2015-10-01,목,17,21.0
2015-10-01,목,18,21.0
2015-10-01,목,19,22.0
2015-10-01,목,20,25.0
2015-10-01,목,21,26.0
2015-10-01,목,22,26.0
2015-10-01,목,23,24.0
2015-10-01,목,24,23.0
2015-10-02,금,1,15.0
2015-10-02,금,2,14.0
2015-10-02,금,3,12.0
2015-10-02,금,4,14.0
2015-10-02,금,5,12.0
2015-10-02,금,6,11.0
2015-10-02,금,7,17.0
2015-10-02,금,8,22.0
2015-10-02,금,9,18.0
2015-10-02,금,10,14.0
2015-10-02,금,11,11.0
2015-10-02,금,12,13.0
2015-10-02,금,13,15.0
2015-10-02,금,14,14.0
2015-10-02,금,15,15.0
2015-10-02,금,16,11.0
2015-10-02,금,17,14.0
2015-10-02,금,18,17.0
2015-10-02,금,19,17.0
2015-10-02,금,20,19.0
2015-10-02,금,21,20.0
2015-10-02,금,22,20.0
2015-10-02,금,23,18.0
2015-10-02,금,24,17.0
2015-10-03,토,1,11.0
2015-10-03,토,2,11.0
2015-10-03,토,3,9.0
2015-10-03,토,4,9.0
2015-10-03,토,5,8.0
2015-10-03,토,6,9.0
2015-10-03,토,7,9.0
2015-10-03,토,8,11.0
2015-10-03,토,9,11.0
2015-10-03,토,10,11.0
2015-10-03,토,11,11.0
2015-10-03,토,12,12.0
2015-10-03,토,13,11.0
2015-10-03,토,14,11.0
2015-10-03,토,15,10.0
2015-10-03,토,16,11.0
2015-10-03,토,17,11.0
2015-10-03,토,18,11.0
2015-10-03,토,19,12.0
2015-10-03,토,20,14.0
2015-10-03,토,21,14.0
2015-10-03,토,22,16.0
2015-10-03,토,23,14.0
2015-10-03,토,24,13.0
2015-10-04,일,1,12.0
2015-10-04,일,2,11.0
2015-10-04,일,3,12.0
2015-10-04,일,4,11.0
2015-10-04,일,5,13.0
2015-10-04,일,6,10.0
2015-10-04,일,7,12.0
2015-10-04,일,8,12.0
2015-10-04,일,9,13.0
2015-10-04,일,10,13.0
2015-10-04,일,11,13.0
2015-10-04,일,12,12.0
2015-10-04,일,13,13.0
2015-10-04,일,14,13.0
2015-10-04,일,15,13.0
2015-10-04,일,16,13.0
2015-10-04,일,17,13.0
2015-10-04,일,18,12.0
2015-10-04,일,19,18.0
2015-10-04,일,20,17.0
2015-10-04,일,21,19.0
2015-10-04,일,22,19.0
2015-10-04,일,23,17.0
2015-10-04,일,24,16.0
2015-10-05,월,1,14.0
2015-10-05,월,2,14.0
2015-10-05,월,3,12.0
2015-10-05,월,4,13.0
2015-10-05,월,5,9.0
2015-10-05,월,6,12.0
2015-10-05,월,7,17.0
2015-10-05,월,8,19.0
2015-10-05,월,9,21.0
2015-10-05,월,10,18.0
2015-10-05,월,11,21.0
2015-10-05,월,12,14.0
2015-10-05,월,13,22.0
2015-10-05,월,14,16.0
2015-10-05,월,15,20.0
2015-10-05,월,16,19.0
2015-10-05,월,17,16.0
2015-10-05,월,18,23.0
2015-10-05,월,19,20.0
2015-10-05,월,20,24.0
2015-10-05,월,21,23.0
2015-10-05,월,22,27.0
2015-10-05,월,23,22.0
2015-10-05,월,24,17.0
2015-10-06,화,1,14.0
2015-10-06,화,2,13.0
2015-10-06,화,3,14.0
2015-10-06,화,4,11.0
2015-10-06,화,5,13.0
2015-10-06,화,6,14.0
2015-10-06,화,7,16.0
2015-10-06,화,8,22.0
2015-10-06,화,9,27.0
2015-10-06,화,10,30.0
2015-10-06,화,11,24.0
2015-10-06,화,12,17.0
2015-10-06,화,13,20.0
2015-10-06,화,14,21.0
2015-10-06,화,15,26.0
2015-10-06,화,16,30.0
2015-10-06,화,17,26.0
2015-10-06,화,18,29.0
2015-10-06,화,19,26.0
2015-10-06,화,20,27.0
2015-10-06,화,21,30.0
2015-10-06,화,22,27.0
2015-10-06,화,23,27.0
2015-10-06,화,24,25.0
2015-10-07,수,1,17.0
2015-10-07,수,2,15.0
2015-10-07,수,3,10.0
2015-10-07,수,4,15.0
2015-10-07,수,5,15.0
2015-10-07,수,6,14.0
2015-10-07,수,7,16.0
2015-10-07,수,8,23.0
2015-10-07,수,9,26.0
2015-10-07,수,10,23.0
2015-10-07,수,11,18.0
2015-10-07,수,12,22.0
2015-10-07,수,13,21.0
2015-10-07,수,14,26.0
2015-10-07,수,15,20.0
2015-10-07,수,16,20.0
2015-10-07,수,17,20.0
2015-10-07,수,18,20.0
2015-10-07,수,19,22.0
2015-10-07,수,20,19.0
2015-10-07,수,21,19.0
2015-10-07,수,22,22.0
2015-10-07,수,23,20.0
2015-10-07,수,24,19.0
2015-10-08,목,1,10.0
2015-10-08,목,2,11.0
2015-10-08,목,3,12.0
2015-10-08,목,4,10.0
2015-10-08,목,5,10.0
2015-10-08,목,6,13.0
2015-10-08,목,7,15.0
2015-10-08,목,8,23.0
2015-10-08,목,9,17.0
2015-10-08,목,10,13.0
2015-10-08,목,11,14.0
2015-10-08,목,12,15.0
2015-10-08,목,13,18.0
2015-10-08,목,14,21.0
2015-10-08,목,15,24.0
2015-10-08,목,16,20.0
2015-10-08,목,17,18.0
2015-10-08,목,18,16.0
2015-10-08,목,19,18.0
2015-10-08,목,20,20.0
2015-10-08,목,21,21.0
2015-10-08,목,22,22.0
2015-10-08,목,23,20.0
2015-10-08,목,24,18.0
2015-10-09,금,1,17.0
2015-10-09,금,2,15.0
2015-10-09,금,3,15.0
2015-10-09,금,4,12.0
2015-10-09,금,5,12.0
2015-10-09,금,6,17.0
2015-10-09,금,7,15.0
2015-10-09,금,8,16.0
2015-10-09,금,9,13.0
2015-10-09,금,10,20.0
2015-10-09,금,11,18.0
2015-10-09,금,12,16.0
2015-10-09,금,13,12.0
2015-10-09,금,14,14.0
2015-10-09,금,15,13.0
2015-10-09,금,16,14.0
2015-10-09,금,17,11.0
2015-10-09,금,18,15.0
2015-10-09,금,19,16.0
2015-10-09,금,20,19.0
2015-10-09,금,21,22.0
2015-10-09,금,22,22.0
2015-10-09,금,23,22.0
2015-10-09,금,24,19.0
2015-10-10,토,1,17.0
2015-10-10,토,2,18.0
2015-10-10,토,3,17.0
2015-10-10,토,4,17.0
2015-10-10,토,5,13.0
2015-10-10,토,6,13.0
2015-10-10,토,7,15.0
2015-10-10,토,8,17.0
2015-10-10,토,9,15.0
2015-10-10,토,10,17.0
2015-10-10,토,11,16.0
2015-10-10,토,12,14.0
2015-10-10,토,13,14.0
2015-10-10,토,14,15.0
2015-10-10,토,15,13.0
2015-10-10,토,16,14.0
2015-10-10,토,17,14.0
2015-10-10,토,18,13.0
2015-10-10,토,19,17.0
2015-10-10,토,20,21.0
2015-10-10,토,21,29.0
2015-10-10,토,22,29.0
2015-10-10,토,23,23.0
2015-10-10,토,24,16.0
2015-10-11,일,1,15.0
2015-10-11,일,2,14.0
2015-10-11,일,3,14.0
2015-10-11,일,4,13.0
2015-10-11,일,5,14.0
2015-10-11,일,6,13.0
2015-10-11,일,7,13.0
2015-10-11,일,8,14.0
2015-10-11,일,9,16.0
2015-10-11,일,10,20.0
2015-10-11,일,11,18.0
2015-10-11,일,12,16.0
2015-10-11,일,13,15.0
2015-10-11,일,14,14.0
2015-10-11,일,15,14.0
2015-10-11,일,16,16.0
2015-10-11,일,17,14.0
2015-10-11,일,18,20.0
2015-10-11,일,19,22.0
2015-10-11,일,20,24.0
2015-10-11,일,21,23.0
2015-10-11,일,22,26.0
2015-10-11,일,23,24.0
2015-10-11,일,24,22.0
2015-10-12,월,1,20.0
2015-10-12,월,2,15.0
2015-10-12,월,3,13.0
2015-10-12,월,4,13.0
2015-10-12,월,5,13.0
2015-10-12,월,6,16.0
2015-10-12,월,7,23.0
2015-10-12,월,8,31.0
2015-10-12,월,9,21.0
2015-10-12,월,10,19.0
2015-10-12,월,11,16.0
2015-10-12,월,12,18.0
2015-10-12,월,13,19.0
2015-10-12,월,14,19.0
2015-10-12,월,15,18.0
2015-10-12,월,16,18.0
2015-10-12,월,17,21.0
2015-10-12,월,18,22.0
2015-10-12,월,19,29.0
2015-10-12,월,20,30.0
2015-10-12,월,21,31.0
2015-10-12,월,22,31.0
2015-10-12,월,23,31.0
2015-10-12,월,24,29.0
2015-10-13,화,1,18.0
2015-10-13,화,2,17.0
2015-10-13,화,3,15.0
2015-10-13,화,4,16.0
2015-10-13,화,5,15.0
2015-10-13,화,6,15.0
2015-10-13,화,7,21.0
2015-10-13,화,8,34.0
2015-10-13,화,9,21.0
2015-10-13,화,10,20.0
2015-10-13,화,11,18.0
2015-10-13,화,12,21.0
2015-10-13,화,13,20.0
2015-10-13,화,14,20.0
2015-10-13,화,15,21.0
2015-10-13,화,16,22.0
2015-10-13,화,17,23.0
2015-10-13,화,18,25.0
2015-10-13,화,19,28.0
2015-10-13,화,20,28.0
2015-10-13,화,21,29.0
2015-10-13,화,22,30.0
2015-10-13,화,23,30.0
2015-10-13,화,24,26.0
2015-10-14,수,1,22.0
2015-10-14,수,2,19.0
2015-10-14,수,3,26.0
2015-10-14,수,4,16.0
2015-10-14,수,5,14.0
2015-10-14,수,6,19.0
2015-10-14,수,7,18.0
2015-10-14,수,8,24.0
2015-10-14,수,9,19.0
2015-10-14,수,10,19.0
2015-10-14,수,11,17.0
2015-10-14,수,12,16.0
2015-10-14,수,13,19.0
2015-10-14,수,14,13.0
2015-10-14,수,15,11.0
2015-10-14,수,16,12.0
2015-10-14,수,17,15.0
2015-10-14,수,18,17.0
2015-10-14,수,19,16.0
2015-10-14,수,20,25.0
2015-10-14,수,21,24.0
2015-10-14,수,22,29.0
2015-10-14,수,23,24.0
2015-10-14,수,24,25.0
2015-10-15,목,1,21.0
2015-10-15,목,2,19.0
2015-10-15,목,3,19.0
2015-10-15,목,4,19.0
2015-10-15,목,5,16.0
