,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,YANGSAN
7216,2020-06-16 02:00:00,2020,6,16,1,2,0,8
7217,2020-06-16 03:00:00,2020,6,16,1,3,0,8
7218,2020-06-16 04:00:00,2020,6,16,1,4,0,6
7219,2020-06-16 05:00:00,2020,6,16,1,5,0,8
7220,2020-06-16 06:00:00,2020,6,16,1,6,1,10
7221,2020-06-16 07:00:00,2020,6,16,1,7,1,10
7222,2020-06-16 08:00:00,2020,6,16,1,8,1,21
7223,2020-06-16 09:00:00,2020,6,16,1,9,1,19
7224,2020-06-16 10:00:00,2020,6,16,1,10,1,17
7225,2020-06-16 11:00:00,2020,6,16,1,11,1,17
7226,2020-06-16 12:00:00,2020,6,16,1,12,2,10
7227,2020-06-16 13:00:00,2020,6,16,1,13,2,13
7228,2020-06-16 14:00:00,2020,6,16,1,14,2,14
7229,2020-06-16 15:00:00,2020,6,16,1,15,2,15
7230,2020-06-16 16:00:00,2020,6,16,1,16,2,10
7231,2020-06-16 17:00:00,2020,6,16,1,17,2,14
7232,2020-06-16 18:00:00,2020,6,16,1,18,3,12
7233,2020-06-16 19:00:00,2020,6,16,1,19,3,15
7234,2020-06-16 20:00:00,2020,6,16,1,20,3,13
7235,2020-06-16 21:00:00,2020,6,16,1,21,3,13
7236,2020-06-16 22:00:00,2020,6,16,1,22,3,11
7237,2020-06-16 23:00:00,2020,6,16,1,23,3,12
7238,2020-06-17 00:00:00,2020,6,17,1,0,0,12
7239,2020-06-17 01:00:00,2020,6,17,1,1,0,23
7240,2020-06-17 02:00:00,2020,6,17,1,2,0,16
7241,2020-06-17 03:00:00,2020,6,17,1,3,0,6
7242,2020-06-17 04:00:00,2020,6,17,1,4,0,5
7243,2020-06-17 05:00:00,2020,6,17,1,5,0,8
7244,2020-06-17 06:00:00,2020,6,17,1,6,1,9
7245,2020-06-17 07:00:00,2020,6,17,1,7,1,17
7246,2020-06-17 08:00:00,2020,6,17,1,8,1,20
7247,2020-06-17 09:00:00,2020,6,17,1,9,1,15
7248,2020-06-17 10:00:00,2020,6,17,1,10,1,19
7249,2020-06-17 11:00:00,2020,6,17,1,11,1,14
7250,2020-06-17 12:00:00,2020,6,17,1,12,2,11
7251,2020-06-17 13:00:00,2020,6,17,1,13,2,15
7252,2020-06-17 14:00:00,2020,6,17,1,14,2,15
7253,2020-06-17 15:00:00,2020,6,17,1,15,2,11
7254,2020-06-17 16:00:00,2020,6,17,1,16,2,16
7255,2020-06-17 17:00:00,2020,6,17,1,17,2,13
7256,2020-06-17 18:00:00,2020,6,17,1,18,3,17
7257,2020-06-17 19:00:00,2020,6,17,1,19,3,19
7258,2020-06-17 20:00:00,2020,6,17,1,20,3,23
7259,2020-06-17 21:00:00,2020,6,17,1,21,3,22
7260,2020-06-17 22:00:00,2020,6,17,1,22,3,21
7261,2020-06-17 23:00:00,2020,6,17,1,23,3,14
7262,2020-06-18 00:00:00,2020,6,18,1,0,0,6
7263,2020-06-18 01:00:00,2020,6,18,1,1,0,10
7264,2020-06-18 02:00:00,2020,6,18,1,2,0,8
7265,2020-06-18 03:00:00,2020,6,18,1,3,0,6
7266,2020-06-18 04:00:00,2020,6,18,1,4,0,7
7267,2020-06-18 05:00:00,2020,6,18,1,5,0,9
7268,2020-06-18 06:00:00,2020,6,18,1,6,1,9
7269,2020-06-18 07:00:00,2020,6,18,1,7,1,12
7270,2020-06-18 08:00:00,2020,6,18,1,8,1,21
7271,2020-06-18 09:00:00,2020,6,18,1,9,1,17
7272,2020-06-18 10:00:00,2020,6,18,1,10,1,14
7273,2020-06-18 11:00:00,2020,6,18,1,11,1,13
7274,2020-06-18 12:00:00,2020,6,18,1,12,2,13
7275,2020-06-18 13:00:00,2020,6,18,1,13,2,13
7276,2020-06-18 14:00:00,2020,6,18,1,14,2,13
7277,2020-06-18 15:00:00,2020,6,18,1,15,2,14
7278,2020-06-18 16:00:00,2020,6,18,1,16,2,12
7279,2020-06-18 17:00:00,2020,6,18,1,17,2,13
7280,2020-06-18 18:00:00,2020,6,18,1,18,3,16
7281,2020-06-18 19:00:00,2020,6,18,1,19,3,18
7282,2020-06-18 20:00:00,2020,6,18,1,20,3,20
7283,2020-06-18 21:00:00,2020,6,18,1,21,3,24
7284,2020-06-18 22:00:00,2020,6,18,1,22,3,22
7285,2020-06-18 23:00:00,2020,6,18,1,23,3,20
7286,2020-06-19 00:00:00,2020,6,19,1,0,0,16
7287,2020-06-19 01:00:00,2020,6,19,1,1,0,12
7288,2020-06-19 02:00:00,2020,6,19,1,2,0,13
7289,2020-06-19 03:00:00,2020,6,19,1,3,0,9
7290,2020-06-19 04:00:00,2020,6,19,1,4,0,9
7291,2020-06-19 05:00:00,2020,6,19,1,5,0,11
7292,2020-06-19 06:00:00,2020,6,19,1,6,1,10
7293,2020-06-19 07:00:00,2020,6,19,1,7,1,16
7294,2020-06-19 08:00:00,2020,6,19,1,8,1,24
7295,2020-06-19 09:00:00,2020,6,19,1,9,1,20
7296,2020-06-19 10:00:00,2020,6,19,1,10,1,19
7297,2020-06-19 11:00:00,2020,6,19,1,11,1,17
7298,2020-06-19 12:00:00,2020,6,19,1,12,2,17
7299,2020-06-19 13:00:00,2020,6,19,1,13,2,14
7300,2020-06-19 14:00:00,2020,6,19,1,14,2,17
7301,2020-06-19 15:00:00,2020,6,19,1,15,2,13
7302,2020-06-19 16:00:00,2020,6,19,1,16,2,15
7303,2020-06-19 17:00:00,2020,6,19,1,17,2,14
7304,2020-06-19 18:00:00,2020,6,19,1,18,3,16
7305,2020-06-19 19:00:00,2020,6,19,1,19,3,18
7306,2020-06-19 20:00:00,2020,6,19,1,20,3,20
7307,2020-06-19 21:00:00,2020,6,19,1,21,3,19
7308,2020-06-19 22:00:00,2020,6,19,1,22,3,14
7309,2020-06-19 23:00:00,2020,6,19,1,23,3,13
7310,2020-06-20 00:00:00,2020,6,20,1,0,0,11
7311,2020-06-20 01:00:00,2020,6,20,1,1,0,13
7312,2020-06-20 02:00:00,2020,6,20,1,2,0,9
7313,2020-06-20 03:00:00,2020,6,20,1,3,0,5
7314,2020-06-20 04:00:00,2020,6,20,1,4,0,6
7315,2020-06-20 05:00:00,2020,6,20,1,5,0,7
7316,2020-06-20 06:00:00,2020,6,20,1,6,1,9
7317,2020-06-20 07:00:00,2020,6,20,1,7,1,10
7318,2020-06-20 08:00:00,2020,6,20,1,8,1,11
7319,2020-06-20 09:00:00,2020,6,20,1,9,1,13
7320,2020-06-20 10:00:00,2020,6,20,1,10,1,26
7321,2020-06-20 11:00:00,2020,6,20,1,11,1,14
7322,2020-06-20 12:00:00,2020,6,20,1,12,2,16
7323,2020-06-20 13:00:00,2020,6,20,1,13,2,14
7324,2020-06-20 14:00:00,2020,6,20,1,14,2,12
7325,2020-06-20 15:00:00,2020,6,20,1,15,2,14
7326,2020-06-20 16:00:00,2020,6,20,1,16,2,12
7327,2020-06-20 17:00:00,2020,6,20,1,17,2,12
7328,2020-06-20 18:00:00,2020,6,20,1,18,3,13
7329,2020-06-20 19:00:00,2020,6,20,1,19,3,17
7330,2020-06-20 20:00:00,2020,6,20,1,20,3,13
7331,2020-06-20 21:00:00,2020,6,20,1,21,3,16
7332,2020-06-20 22:00:00,2020,6,20,1,22,3,19
7333,2020-06-20 23:00:00,2020,6,20,1,23,3,19
7334,2020-06-21 00:00:00,2020,6,21,1,0,0,16
7335,2020-06-21 01:00:00,2020,6,21,1,1,0,11
7336,2020-06-21 02:00:00,2020,6,21,1,2,0,14
7337,2020-06-21 03:00:00,2020,6,21,1,3,0,13
7338,2020-06-21 04:00:00,2020,6,21,1,4,0,13
7339,2020-06-21 05:00:00,2020,6,21,1,5,0,11
7340,2020-06-21 06:00:00,2020,6,21,1,6,1,13
7341,2020-06-21 07:00:00,2020,6,21,1,7,1,6
7342,2020-06-21 08:00:00,2020,6,21,1,8,1,8
7343,2020-06-21 09:00:00,2020,6,21,1,9,1,13
7344,2020-06-21 10:00:00,2020,6,21,1,10,1,19
7345,2020-06-21 11:00:00,2020,6,21,1,11,1,21
7346,2020-06-21 12:00:00,2020,6,21,1,12,2,17
7347,2020-06-21 13:00:00,2020,6,21,1,13,2,17
7348,2020-06-21 14:00:00,2020,6,21,1,14,2,15
7349,2020-06-21 15:00:00,2020,6,21,1,15,2,13
7350,2020-06-21 16:00:00,2020,6,21,1,16,2,12
7351,2020-06-21 17:00:00,2020,6,21,1,17,2,13
7352,2020-06-21 18:00:00,2020,6,21,1,18,3,15
7353,2020-06-21 19:00:00,2020,6,21,1,19,3,15
7354,2020-06-21 20:00:00,2020,6,21,1,20,3,19
7355,2020-06-21 21:00:00,2020,6,21,1,21,3,21
7356,2020-06-21 22:00:00,2020,6,21,1,22,3,19
7357,2020-06-21 23:00:00,2020,6,21,1,23,3,17
7358,2020-06-22 00:00:00,2020,6,22,1,0,0,13
7359,2020-06-22 01:00:00,2020,6,22,1,1,0,10
7360,2020-06-22 02:00:00,2020,6,22,1,2,0,8
7361,2020-06-22 03:00:00,2020,6,22,1,3,0,7
7362,2020-06-22 04:00:00,2020,6,22,1,4,0,8
7363,2020-06-22 05:00:00,2020,6,22,1,5,0,8
7364,2020-06-22 06:00:00,2020,6,22,1,6,1,10
7365,2020-06-22 07:00:00,2020,6,22,1,7,1,15
7366,2020-06-22 08:00:00,2020,6,22,1,8,1,21
7367,2020-06-22 09:00:00,2020,6,22,1,9,1,17
7368,2020-06-22 10:00:00,2020,6,22,1,10,1,19
7369,2020-06-22 11:00:00,2020,6,22,1,11,1,21
7370,2020-06-22 12:00:00,2020,6,22,1,12,2,17
7371,2020-06-22 13:00:00,2020,6,22,1,13,2,16
7372,2020-06-22 14:00:00,2020,6,22,1,14,2,18
7373,2020-06-22 15:00:00,2020,6,22,1,15,2,17
7374,2020-06-22 16:00:00,2020,6,22,1,16,2,11
7375,2020-06-22 17:00:00,2020,6,22,1,17,2,11
7376,2020-06-22 18:00:00,2020,6,22,1,18,3,16
7377,2020-06-22 19:00:00,2020,6,22,1,19,3,16
7378,2020-06-22 20:00:00,2020,6,22,1,20,3,21
7379,2020-06-22 21:00:00,2020,6,22,1,21,3,23
7380,2020-06-22 22:00:00,2020,6,22,1,22,3,21
7381,2020-06-22 23:00:00,2020,6,22,1,23,3,18
7382,2020-06-23 00:00:00,2020,6,23,1,0,0,10
7383,2020-06-23 01:00:00,2020,6,23,1,1,0,10
7384,2020-06-23 02:00:00,2020,6,23,1,2,0,6
7385,2020-06-23 03:00:00,2020,6,23,1,3,0,8
7386,2020-06-23 04:00:00,2020,6,23,1,4,0,6
7387,2020-06-23 05:00:00,2020,6,23,1,5,0,8
7388,2020-06-23 06:00:00,2020,6,23,1,6,1,8
7389,2020-06-23 07:00:00,2020,6,23,1,7,1,16
7390,2020-06-23 08:00:00,2020,6,23,1,8,1,20
7391,2020-06-23 09:00:00,2020,6,23,1,9,1,18
7392,2020-06-23 10:00:00,2020,6,23,1,10,1,17
7393,2020-06-23 11:00:00,2020,6,23,1,11,1,15
7394,2020-06-23 12:00:00,2020,6,23,1,12,2,15
7395,2020-06-23 13:00:00,2020,6,23,1,13,2,11
7396,2020-06-23 14:00:00,2020,6,23,1,14,2,14
7397,2020-06-23 15:00:00,2020,6,23,1,15,2,14
7398,2020-06-23 16:00:00,2020,6,23,1,16,2,10
7399,2020-06-23 17:00:00,2020,6,23,1,17,2,12
7400,2020-06-23 18:00:00,2020,6,23,1,18,3,16
7401,2020-06-23 19:00:00,2020,6,23,1,19,3,16
7402,2020-06-23 20:00:00,2020,6,23,1,20,3,18
7403,2020-06-23 21:00:00,2020,6,23,1,21,3,18
7404,2020-06-23 22:00:00,2020,6,23,1,22,3,20
7405,2020-06-23 23:00:00,2020,6,23,1,23,3,19
7406,2020-06-24 00:00:00,2020,6,24,1,0,0,11
7407,2020-06-24 01:00:00,2020,6,24,1,1,0,11
7408,2020-06-24 02:00:00,2020,6,24,1,2,0,8
7409,2020-06-24 03:00:00,2020,6,24,1,3,0,9
7410,2020-06-24 04:00:00,2020,6,24,1,4,0,10
7411,2020-06-24 05:00:00,2020,6,24,1,5,0,12
7412,2020-06-24 06:00:00,2020,6,24,1,6,1,9
7413,2020-06-24 07:00:00,2020,6,24,1,7,1,17
7414,2020-06-24 08:00:00,2020,6,24,1,8,1,11
7415,2020-06-24 09:00:00,2020,6,24,1,9,1,20
7416,2020-06-24 10:00:00,2020,6,24,1,10,1,5
7417,2020-06-24 11:00:00,2020,6,24,1,11,1,31
7418,2020-06-24 12:00:00,2020,6,24,1,12,2,13
7419,2020-06-24 13:00:00,2020,6,24,1,13,2,9
7420,2020-06-24 14:00:00,2020,6,24,1,14,2,13
7421,2020-06-24 15:00:00,2020,6,24,1,15,2,12
7422,2020-06-24 16:00:00,2020,6,24,1,16,2,13
7423,2020-06-24 17:00:00,2020,6,24,1,17,2,10
7424,2020-06-24 18:00:00,2020,6,24,1,18,3,14
7425,2020-06-24 19:00:00,2020,6,24,1,19,3,16
7426,2020-06-24 20:00:00,2020,6,24,1,20,3,16
7427,2020-06-24 21:00:00,2020,6,24,1,21,3,21
7428,2020-06-24 22:00:00,2020,6,24,1,22,3,18
7429,2020-06-24 23:00:00,2020,6,24,1,23,3,18
7430,2020-06-25 00:00:00,2020,6,25,1,0,0,11
7431,2020-06-25 01:00:00,2020,6,25,1,1,0,8
7432,2020-06-25 02:00:00,2020,6,25,1,2,0,7
7433,2020-06-25 03:00:00,2020,6,25,1,3,0,9
7434,2020-06-25 04:00:00,2020,6,25,1,4,0,8
7435,2020-06-25 05:00:00,2020,6,25,1,5,0,7
7436,2020-06-25 06:00:00,2020,6,25,1,6,1,8
7437,2020-06-25 07:00:00,2020,6,25,1,7,1,13
7438,2020-06-25 08:00:00,2020,6,25,1,8,1,21
7439,2020-06-25 09:00:00,2020,6,25,1,9,1,19
7440,2020-06-25 10:00:00,2020,6,25,1,10,1,19
7441,2020-06-25 11:00:00,2020,6,25,1,11,1,15
7442,2020-06-25 12:00:00,2020,6,25,1,12,2,14
7443,2020-06-25 13:00:00,2020,6,25,1,13,2,14
7444,2020-06-25 14:00:00,2020,6,25,1,14,2,15
7445,2020-06-25 15:00:00,2020,6,25,1,15,2,16
7446,2020-06-25 16:00:00,2020,6,25,1,16,2,15
7447,2020-06-25 17:00:00,2020,6,25,1,17,2,16
7448,2020-06-25 18:00:00,2020,6,25,1,18,3,17
7449,2020-06-25 19:00:00,2020,6,25,1,19,3,19
7450,2020-06-25 20:00:00,2020,6,25,1,20,3,23
7451,2020-06-25 21:00:00,2020,6,25,1,21,3,21
7452,2020-06-25 22:00:00,2020,6,25,1,22,3,23
7453,2020-06-25 23:00:00,2020,6,25,1,23,3,17
7454,2020-06-26 00:00:00,2020,6,26,1,0,0,13
7455,2020-06-26 01:00:00,2020,6,26,1,1,0,8
7456,2020-06-26 02:00:00,2020,6,26,1,2,0,11
7457,2020-06-26 03:00:00,2020,6,26,1,3,0,10
7458,2020-06-26 04:00:00,2020,6,26,1,4,0,9
7459,2020-06-26 05:00:00,2020,6,26,1,5,0,10
7460,2020-06-26 06:00:00,2020,6,26,1,6,1,10
7461,2020-06-26 07:00:00,2020,6,26,1,7,1,13
7462,2020-06-26 08:00:00,2020,6,26,1,8,1,20
7463,2020-06-26 09:00:00,2020,6,26,1,9,1,20
7464,2020-06-26 10:00:00,2020,6,26,1,10,1,17
7465,2020-06-26 11:00:00,2020,6,26,1,11,1,15
7466,2020-06-26 12:00:00,2020,6,26,1,12,2,14
7467,2020-06-26 13:00:00,2020,6,26,1,13,2,13
7468,2020-06-26 14:00:00,2020,6,26,1,14,2,14
7469,2020-06-26 15:00:00,2020,6,26,1,15,2,14
7470,2020-06-26 16:00:00,2020,6,26,1,16,2,11
7471,2020-06-26 17:00:00,2020,6,26,1,17,2,11
7472,2020-06-26 18:00:00,2020,6,26,1,18,3,13
7473,2020-06-26 19:00:00,2020,6,26,1,19,3,14
7474,2020-06-26 20:00:00,2020,6,26,1,20,3,15
7475,2020-06-26 21:00:00,2020,6,26,1,21,3,18
7476,2020-06-26 22:00:00,2020,6,26,1,22,3,16
7477,2020-06-26 23:00:00,2020,6,26,1,23,3,15
7478,2020-06-27 00:00:00,2020,6,27,1,0,0,15
7479,2020-06-27 01:00:00,2020,6,27,1,1,0,10
7480,2020-06-27 02:00:00,2020,6,27,1,2,0,6
7481,2020-06-27 03:00:00,2020,6,27,1,3,0,8
7482,2020-06-27 04:00:00,2020,6,27,1,4,0,6
7483,2020-06-27 05:00:00,2020,6,27,1,5,0,7
7484,2020-06-27 06:00:00,2020,6,27,1,6,1,7
7485,2020-06-27 07:00:00,2020,6,27,1,7,1,10
7486,2020-06-27 08:00:00,2020,6,27,1,8,1,11
7487,2020-06-27 09:00:00,2020,6,27,1,9,1,15
7488,2020-06-27 10:00:00,2020,6,27,1,10,1,17
7489,2020-06-27 11:00:00,2020,6,27,1,11,1,17
7490,2020-06-27 12:00:00,2020,6,27,1,12,2,15
7491,2020-06-27 13:00:00,2020,6,27,1,13,2,15
7492,2020-06-27 14:00:00,2020,6,27,1,14,2,13
7493,2020-06-27 15:00:00,2020,6,27,1,15,2,11
7494,2020-06-27 16:00:00,2020,6,27,1,16,2,12
7495,2020-06-27 17:00:00,2020,6,27,1,17,2,13
7496,2020-06-27 18:00:00,2020,6,27,1,18,3,12
7497,2020-06-27 19:00:00,2020,6,27,1,19,3,14
7498,2020-06-27 20:00:00,2020,6,27,1,20,3,14
7499,2020-06-27 21:00:00,2020,6,27,1,21,3,15
7500,2020-06-27 22:00:00,2020,6,27,1,22,3,22
7501,2020-06-27 23:00:00,2020,6,27,1,23,3,16
7502,2020-06-28 00:00:00,2020,6,28,1,0,0,13
7503,2020-06-28 01:00:00,2020,6,28,1,1,0,14
7504,2020-06-28 02:00:00,2020,6,28,1,2,0,10
7505,2020-06-28 03:00:00,2020,6,28,1,3,0,10
7506,2020-06-28 04:00:00,2020,6,28,1,4,0,7
7507,2020-06-28 05:00:00,2020,6,28,1,5,0,8
7508,2020-06-28 06:00:00,2020,6,28,1,6,1,10
7509,2020-06-28 07:00:00,2020,6,28,1,7,1,10
7510,2020-06-28 08:00:00,2020,6,28,1,8,1,13
7511,2020-06-28 09:00:00,2020,6,28,1,9,1,14
7512,2020-06-28 10:00:00,2020,6,28,1,10,1,19
7513,2020-06-28 11:00:00,2020,6,28,1,11,1,17
7514,2020-06-28 12:00:00,2020,6,28,1,12,2,14
7515,2020-06-28 13:00:00,2020,6,28,1,13,2,13
7516,2020-06-28 14:00:00,2020,6,28,1,14,2,15
7517,2020-06-28 15:00:00,2020,6,28,1,15,2,12
7518,2020-06-28 16:00:00,2020,6,28,1,16,2,11
7519,2020-06-28 17:00:00,2020,6,28,1,17,2,12
7520,2020-06-28 18:00:00,2020,6,28,1,18,3,15
7521,2020-06-28 19:00:00,2020,6,28,1,19,3,17
7522,2020-06-28 20:00:00,2020,6,28,1,20,3,16
7523,2020-06-28 21:00:00,2020,6,28,1,21,3,19
7524,2020-06-28 22:00:00,2020,6,28,1,22,3,17
7525,2020-06-28 23:00:00,2020,6,28,1,23,3,16
7526,2020-06-29 00:00:00,2020,6,29,1,0,0,10
7527,2020-06-29 01:00:00,2020,6,29,1,1,0,11
7528,2020-06-29 02:00:00,2020,6,29,1,2,0,6
7529,2020-06-29 03:00:00,2020,6,29,1,3,0,7
7530,2020-06-29 04:00:00,2020,6,29,1,4,0,6
7531,2020-06-29 05:00:00,2020,6,29,1,5,0,7
7532,2020-06-29 06:00:00,2020,6,29,1,6,1,8
7533,2020-06-29 07:00:00,2020,6,29,1,7,1,14
7534,2020-06-29 08:00:00,2020,6,29,1,8,1,20
7535,2020-06-29 09:00:00,2020,6,29,1,9,1,17
7536,2020-06-29 10:00:00,2020,6,29,1,10,1,16
7537,2020-06-29 11:00:00,2020,6,29,1,11,1,15
7538,2020-06-29 12:00:00,2020,6,29,1,12,2,11
7539,2020-06-29 13:00:00,2020,6,29,1,13,2,11
7540,2020-06-29 14:00:00,2020,6,29,1,14,2,13
7541,2020-06-29 15:00:00,2020,6,29,1,15,2,15
7542,2020-06-29 16:00:00,2020,6,29,1,16,2,12
7543,2020-06-29 17:00:00,2020,6,29,1,17,2,9
7544,2020-06-29 18:00:00,2020,6,29,1,18,3,14
7545,2020-06-29 19:00:00,2020,6,29,1,19,3,26
7546,2020-06-29 20:00:00,2020,6,29,1,20,3,17
7547,2020-06-29 21:00:00,2020,6,29,1,21,3,18
7548,2020-06-29 22:00:00,2020,6,29,1,22,3,22
7549,2020-06-29 23:00:00,2020,6,29,1,23,3,16
7550,2020-06-30 00:00:00,2020,6,30,1,0,0,13
7551,2020-06-30 01:00:00,2020,6,30,1,1,0,8
7552,2020-06-30 02:00:00,2020,6,30,1,2,0,6
7553,2020-06-30 03:00:00,2020,6,30,1,3,0,5
7554,2020-06-30 04:00:00,2020,6,30,1,4,0,7
7555,2020-06-30 05:00:00,2020,6,30,1,5,0,5
7556,2020-06-30 06:00:00,2020,6,30,1,6,1,7
7557,2020-06-30 07:00:00,2020,6,30,1,7,1,13
7558,2020-06-30 08:00:00,2020,6,30,1,8,1,19
7559,2020-06-30 09:00:00,2020,6,30,1,9,1,16
7560,2020-06-30 10:00:00,2020,6,30,1,10,1,15
7561,2020-06-30 11:00:00,2020,6,30,1,11,1,13
7562,2020-06-30 12:00:00,2020,6,30,1,12,2,12
7563,2020-06-30 13:00:00,2020,6,30,1,13,2,9
7564,2020-06-30 14:00:00,2020,6,30,1,14,2,11
7565,2020-06-30 15:00:00,2020,6,30,1,15,2,11
7566,2020-06-30 16:00:00,2020,6,30,1,16,2,10
7567,2020-06-30 17:00:00,2020,6,30,1,17,2,9
7568,2020-06-30 18:00:00,2020,6,30,1,18,3,14
7569,2020-06-30 19:00:00,2020,6,30,1,19,3,15
7570,2020-06-30 20:00:00,2020,6,30,1,20,3,20
7571,2020-06-30 21:00:00,2020,6,30,1,21,3,20
7572,2020-06-30 22:00:00,2020,6,30,1,22,3,23
7573,2020-06-30 23:00:00,2020,6,30,1,23,3,15
7574,2020-07-01 00:00:00,2020,7,1,1,0,0,12
7575,2020-07-01 01:00:00,2020,7,1,1,1,0,13
7576,2020-07-01 02:00:00,2020,7,1,1,2,0,13
7577,2020-07-01 03:00:00,2020,7,1,1,3,0,5
7578,2020-07-01 04:00:00,2020,7,1,1,4,0,12
7579,2020-07-01 05:00:00,2020,7,1,1,5,0,9
7580,2020-07-01 06:00:00,2020,7,1,1,6,1,11
7581,2020-07-01 07:00:00,2020,7,1,1,7,1,13
7582,2020-07-01 08:00:00,2020,7,1,1,8,1,19
7583,2020-07-01 09:00:00,2020,7,1,1,9,1,18
7584,2020-07-01 10:00:00,2020,7,1,1,10,1,16
7585,2020-07-01 11:00:00,2020,7,1,1,11,1,12
7586,2020-07-01 12:00:00,2020,7,1,1,12,2,12
7587,2020-07-01 13:00:00,2020,7,1,1,13,2,12
7588,2020-07-01 14:00:00,2020,7,1,1,14,2,16
7589,2020-07-01 15:00:00,2020,7,1,1,15,2,14
7590,2020-07-01 16:00:00,2020,7,1,1,16,2,10
7591,2020-07-01 17:00:00,2020,7,1,1,17,2,11
7592,2020-07-01 18:00:00,2020,7,1,1,18,3,14
7593,2020-07-01 19:00:00,2020,7,1,1,19,3,17
7594,2020-07-01 20:00:00,2020,7,1,1,20,3,18
7595,2020-07-01 21:00:00,2020,7,1,1,21,3,18
7596,2020-07-01 22:00:00,2020,7,1,1,22,3,18
7597,2020-07-01 23:00:00,2020,7,1,1,23,3,16
7598,2020-07-02 00:00:00,2020,7,2,1,0,0,12
7599,2020-07-02 01:00:00,2020,7,2,1,1,0,10
7600,2020-07-02 02:00:00,2020,7,2,1,2,0,9
7601,2020-07-02 03:00:00,2020,7,2,1,3,0,7
7602,2020-07-02 04:00:00,2020,7,2,1,4,0,7
7603,2020-07-02 05:00:00,2020,7,2,1,5,0,7
7604,2020-07-02 06:00:00,2020,7,2,1,6,1,9
7605,2020-07-02 07:00:00,2020,7,2,1,7,1,13
7606,2020-07-02 08:00:00,2020,7,2,1,8,1,20
7607,2020-07-02 09:00:00,2020,7,2,1,9,1,18
7608,2020-07-02 10:00:00,2020,7,2,1,10,1,18
7609,2020-07-02 11:00:00,2020,7,2,1,11,1,14
7610,2020-07-02 12:00:00,2020,7,2,1,12,2,14
7611,2020-07-02 13:00:00,2020,7,2,1,13,2,12
7612,2020-07-02 14:00:00,2020,7,2,1,14,2,15
7613,2020-07-02 15:00:00,2020,7,2,1,15,2,11
7614,2020-07-02 16:00:00,2020,7,2,1,16,2,11
7615,2020-07-02 17:00:00,2020,7,2,1,17,2,12
7616,2020-07-02 18:00:00,2020,7,2,1,18,3,13
7617,2020-07-02 19:00:00,2020,7,2,1,19,3,15
7618,2020-07-02 20:00:00,2020,7,2,1,20,3,16
7619,2020-07-02 21:00:00,2020,7,2,1,21,3,18
7620,2020-07-02 22:00:00,2020,7,2,1,22,3,19
7621,2020-07-02 23:00:00,2020,7,2,1,23,3,15
7622,2020-07-03 00:00:00,2020,7,3,1,0,0,13
7623,2020-07-03 01:00:00,2020,7,3,1,1,0,9
7624,2020-07-03 02:00:00,2020,7,3,1,2,0,9
7625,2020-07-03 03:00:00,2020,7,3,1,3,0,7
7626,2020-07-03 04:00:00,2020,7,3,1,4,0,7
7627,2020-07-03 05:00:00,2020,7,3,1,5,0,7
7628,2020-07-03 06:00:00,2020,7,3,1,6,1,9
7629,2020-07-03 07:00:00,2020,7,3,1,7,1,13
7630,2020-07-03 08:00:00,2020,7,3,1,8,1,19
7631,2020-07-03 09:00:00,2020,7,3,1,9,1,18
7632,2020-07-03 10:00:00,2020,7,3,1,10,1,14
7633,2020-07-03 11:00:00,2020,7,3,1,11,1,12
7634,2020-07-03 12:00:00,2020,7,3,1,12,2,14
7635,2020-07-03 13:00:00,2020,7,3,1,13,2,12
7636,2020-07-03 14:00:00,2020,7,3,1,14,2,13
7637,2020-07-03 15:00:00,2020,7,3,1,15,2,12
7638,2020-07-03 16:00:00,2020,7,3,1,16,2,11
7639,2020-07-03 17:00:00,2020,7,3,1,17,2,11
7640,2020-07-03 18:00:00,2020,7,3,1,18,3,14
7641,2020-07-03 19:00:00,2020,7,3,1,19,3,15
7642,2020-07-03 20:00:00,2020,7,3,1,20,3,17
7643,2020-07-03 21:00:00,2020,7,3,1,21,3,19
7644,2020-07-03 22:00:00,2020,7,3,1,22,3,17
7645,2020-07-03 23:00:00,2020,7,3,1,23,3,16
7646,2020-07-04 00:00:00,2020,7,4,1,0,0,16
7647,2020-07-04 01:00:00,2020,7,4,1,1,0,13
7648,2020-07-04 02:00:00,2020,7,4,1,2,0,11
7649,2020-07-04 03:00:00,2020,7,4,1,3,0,10
7650,2020-07-04 04:00:00,2020,7,4,1,4,0,11
7651,2020-07-04 05:00:00,2020,7,4,1,5,0,10
7652,2020-07-04 06:00:00,2020,7,4,1,6,1,9
7653,2020-07-04 07:00:00,2020,7,4,1,7,1,13
7654,2020-07-04 08:00:00,2020,7,4,1,8,1,14
7655,2020-07-04 09:00:00,2020,7,4,1,9,1,11
7656,2020-07-04 10:00:00,2020,7,4,1,10,1,16
7657,2020-07-04 11:00:00,2020,7,4,1,11,1,15
7658,2020-07-04 12:00:00,2020,7,4,1,12,2,15
7659,2020-07-04 13:00:00,2020,7,4,1,13,2,14
7660,2020-07-04 14:00:00,2020,7,4,1,14,2,12
7661,2020-07-04 15:00:00,2020,7,4,1,15,2,12
7662,2020-07-04 16:00:00,2020,7,4,1,16,2,11
7663,2020-07-04 17:00:00,2020,7,4,1,17,2,12
7664,2020-07-04 18:00:00,2020,7,4,1,18,3,14
7665,2020-07-04 19:00:00,2020,7,4,1,19,3,14
