실적일자,요일,시간,청주 지역공급량(Gcal)
2010-02-14,일,19,142
2010-02-14,일,20,143
2010-02-14,일,21,143
2010-02-14,일,22,144
2010-02-14,일,23,146
2010-02-14,일,24,139
2010-02-15,월,01,152
2010-02-15,월,02,141
2010-02-15,월,03,132
2010-02-15,월,04,142
2010-02-15,월,05,133
2010-02-15,월,07,125
2010-02-15,월,07,129
2010-02-15,월,08,140
2010-02-15,월,09,133
2010-02-15,월,10,127
2010-02-15,월,11,119
2010-02-15,월,12,105
2010-02-15,월,13,98
2010-02-15,월,14,97
2010-02-15,월,15,105
2010-02-15,월,16,117
2010-02-15,월,17,142
2010-02-15,월,18,166
2010-02-15,월,19,190
2010-02-15,월,20,202
2010-02-15,월,21,202
2010-02-15,월,22,208
2010-02-15,월,23,196
2010-02-15,월,24,177
2010-02-16,화,01,166
2010-02-16,화,02,154
2010-02-16,화,03,146
2010-02-16,화,04,143
2010-02-16,화,05,144
2010-02-16,화,07,151
2010-02-16,화,07,156
2010-02-16,화,08,171
2010-02-16,화,09,167
2010-02-16,화,10,129
2010-02-16,화,11,109
2010-02-16,화,12,104
2010-02-16,화,13,94
2010-02-16,화,14,95
2010-02-16,화,15,98
2010-02-16,화,16,100
2010-02-16,화,17,107
2010-02-16,화,18,122
2010-02-16,화,19,173
2010-02-16,화,20,187
2010-02-16,화,21,203
2010-02-16,화,22,217
2010-02-16,화,23,196
2010-02-16,화,24,188
2010-02-17,수,01,172
2010-02-17,수,02,154
2010-02-17,수,03,143
2010-02-17,수,04,141
2010-02-17,수,05,138
2010-02-17,수,07,142
2010-02-17,수,07,153
2010-02-17,수,08,168
2010-02-17,수,09,159
2010-02-17,수,10,133
2010-02-17,수,11,110
2010-02-17,수,12,99
2010-02-17,수,13,95
2010-02-17,수,14,98
2010-02-17,수,15,100
2010-02-17,수,16,107
2010-02-17,수,17,124
2010-02-17,수,18,142
2010-02-17,수,19,158
2010-02-17,수,20,172
2010-02-17,수,21,177
2010-02-17,수,22,183
2010-02-17,수,23,178
2010-02-17,수,24,169
2010-02-18,목,01,159
2010-02-18,목,02,143
2010-02-18,목,03,134
2010-02-18,목,04,129
2010-02-18,목,05,124
2010-02-18,목,07,138
2010-02-18,목,07,147
2010-02-18,목,08,170
2010-02-18,목,09,166
2010-02-18,목,10,137
2010-02-18,목,11,113
2010-02-18,목,12,110
2010-02-18,목,13,97
2010-02-18,목,14,96
2010-02-18,목,15,98
2010-02-18,목,16,100
2010-02-18,목,17,114
2010-02-18,목,18,125
2010-02-18,목,19,159
2010-02-18,목,20,182
2010-02-18,목,21,184
2010-02-18,목,22,197
2010-02-18,목,23,188
2010-02-18,목,24,186
2010-02-19,금,01,168
2010-02-19,금,02,156
2010-02-19,금,03,139
2010-02-19,금,04,136
2010-02-19,금,05,133
2010-02-19,금,07,137
2010-02-19,금,07,149
2010-02-19,금,08,162
2010-02-19,금,09,158
2010-02-19,금,10,137
2010-02-19,금,11,109
2010-02-19,금,12,94
2010-02-19,금,13,91
2010-02-19,금,14,78
2010-02-19,금,15,82
2010-02-19,금,16,82
2010-02-19,금,17,93
2010-02-19,금,18,99
2010-02-19,금,19,140
2010-02-19,금,20,164
2010-02-19,금,21,171
2010-02-19,금,22,186
2010-02-19,금,23,187
2010-02-19,금,24,168
2010-02-20,토,01,155
2010-02-20,토,02,149
2010-02-20,토,03,134
2010-02-20,토,04,131
2010-02-20,토,05,129
2010-02-20,토,07,127
2010-02-20,토,07,134
2010-02-20,토,08,142
2010-02-20,토,09,139
2010-02-20,토,10,117
2010-02-20,토,11,102
2010-02-20,토,12,93
2010-02-20,토,13,86
2010-02-20,토,14,83
2010-02-20,토,15,83
2010-02-20,토,16,80
2010-02-20,토,17,76
2010-02-20,토,18,97
2010-02-20,토,19,125
2010-02-20,토,20,144
2010-02-20,토,21,145
2010-02-20,토,22,162
2010-02-20,토,23,157
2010-02-20,토,24,150
2010-02-21,일,01,140
2010-02-21,일,02,131
2010-02-21,일,03,123
2010-02-21,일,04,120
2010-02-21,일,05,121
2010-02-21,일,07,125
2010-02-21,일,07,132
2010-02-21,일,08,129
2010-02-21,일,09,129
2010-02-21,일,10,112
2010-02-21,일,11,93
2010-02-21,일,12,84
2010-02-21,일,13,81
2010-02-21,일,14,78
2010-02-21,일,15,78
2010-02-21,일,16,73
2010-02-21,일,17,84
2010-02-21,일,18,96
2010-02-21,일,19,121
2010-02-21,일,20,140
2010-02-21,일,21,151
2010-02-21,일,22,153
2010-02-21,일,23,150
2010-02-21,일,24,142
2010-02-22,월,01,129
2010-02-22,월,02,118
2010-02-22,월,03,113
2010-02-22,월,04,103
2010-02-22,월,05,108
2010-02-22,월,07,109
2010-02-22,월,07,123
2010-02-22,월,08,129
2010-02-22,월,09,132
2010-02-22,월,10,112
2010-02-22,월,11,106
2010-02-22,월,12,101
2010-02-22,월,13,85
2010-02-22,월,14,81
2010-02-22,월,15,70
2010-02-22,월,16,71
2010-02-22,월,17,73
2010-02-22,월,18,78
2010-02-22,월,19,104
2010-02-22,월,20,127
2010-02-22,월,21,142
2010-02-22,월,22,154
2010-02-22,월,23,156
2010-02-22,월,24,149
2010-02-23,화,01,139
2010-02-23,화,02,122
2010-02-23,화,03,117
2010-02-23,화,04,112
2010-02-23,화,05,112
2010-02-23,화,07,113
2010-02-23,화,07,123
2010-02-23,화,08,141
2010-02-23,화,09,131
2010-02-23,화,10,106
2010-02-23,화,11,84
2010-02-23,화,12,74
2010-02-23,화,13,73
2010-02-23,화,14,59
2010-02-23,화,15,56
2010-02-23,화,16,59
2010-02-23,화,17,64
2010-02-23,화,18,75
2010-02-23,화,19,92
2010-02-23,화,20,112
2010-02-23,화,21,121
2010-02-23,화,22,135
2010-02-23,화,23,134
2010-02-23,화,24,129
2010-02-24,수,01,118
2010-02-24,수,02,104
2010-02-24,수,03,98
2010-02-24,수,04,96
2010-02-24,수,05,95
2010-02-24,수,07,104
2010-02-24,수,07,110
2010-02-24,수,08,136
2010-02-24,수,09,120
2010-02-24,수,10,93
2010-02-24,수,11,73
2010-02-24,수,12,65
2010-02-24,수,13,54
2010-02-24,수,14,47
2010-02-24,수,15,48
2010-02-24,수,16,51
2010-02-24,수,17,51
2010-02-24,수,18,60
2010-02-24,수,19,78
2010-02-24,수,20,95
2010-02-24,수,21,99
2010-02-24,수,22,106
2010-02-24,수,23,105
2010-02-24,수,24,103
2010-02-25,목,01,78
2010-02-25,목,02,70
2010-02-25,목,03,64
2010-02-25,목,04,63
2010-02-25,목,05,66
2010-02-25,목,07,70
2010-02-25,목,07,76
2010-02-25,목,08,107
2010-02-25,목,09,97
2010-02-25,목,10,85
2010-02-25,목,11,77
2010-02-25,목,12,69
2010-02-25,목,13,69
2010-02-25,목,14,66
2010-02-25,목,15,61
2010-02-25,목,16,60
2010-02-25,목,17,65
2010-02-25,목,18,69
2010-02-25,목,19,92
2010-02-25,목,20,97
2010-02-25,목,21,99
2010-02-25,목,22,106
2010-02-25,목,23,92
2010-02-25,목,24,110
2010-02-26,금,01,92
2010-02-26,금,02,66
2010-02-26,금,03,55
2010-02-26,금,04,55
2010-02-26,금,05,60
2010-02-26,금,07,63
2010-02-26,금,07,70
2010-02-26,금,08,88
2010-02-26,금,09,96
2010-02-26,금,10,82
2010-02-26,금,11,76
2010-02-26,금,12,70
2010-02-26,금,13,66
2010-02-26,금,14,60
2010-02-26,금,15,61
2010-02-26,금,16,61
2010-02-26,금,17,65
2010-02-26,금,18,71
2010-02-26,금,19,82
2010-02-26,금,20,94
2010-02-26,금,21,98
2010-02-26,금,22,108
2010-02-26,금,23,109
2010-02-26,금,24,105
2010-02-27,토,01,100
2010-02-27,토,02,78
2010-02-27,토,03,72
2010-02-27,토,04,70
2010-02-27,토,05,71
2010-02-27,토,07,77
2010-02-27,토,07,86
2010-02-27,토,08,98
2010-02-27,토,09,99
2010-02-27,토,10,93
2010-02-27,토,11,81
2010-02-27,토,12,73
2010-02-27,토,13,70
2010-02-27,토,14,67
2010-02-27,토,15,71
2010-02-27,토,16,77
2010-02-27,토,17,83
2010-02-27,토,18,98
2010-02-27,토,19,109
2010-02-27,토,20,115
2010-02-27,토,21,119
2010-02-27,토,22,122
2010-02-27,토,23,119
2010-02-27,토,24,113
2010-02-28,일,01,97
2010-02-28,일,02,85
2010-02-28,일,03,82
2010-02-28,일,04,81
2010-02-28,일,05,83
2010-02-28,일,07,85
2010-02-28,일,07,86
2010-02-28,일,08,90
2010-02-28,일,09,97
2010-02-28,일,10,96
2010-02-28,일,11,92
2010-02-28,일,12,80
2010-02-28,일,13,74
2010-02-28,일,14,70
2010-02-28,일,15,64
2010-02-28,일,16,66
2010-02-28,일,17,68
2010-02-28,일,18,77
2010-02-28,일,19,94
2010-02-28,일,20,106
2010-02-28,일,21,110
2010-02-28,일,22,116
2010-02-28,일,23,119
2010-02-28,일,24,115
2010-03-01,월,01,103
2010-03-01,월,02,87
2010-03-01,월,03,84
2010-03-01,월,04,82
2010-03-01,월,05,79
2010-03-01,월,07,75
2010-03-01,월,07,79
2010-03-01,월,08,88
2010-03-01,월,09,94
2010-03-01,월,10,100
2010-03-01,월,11,103
2010-03-01,월,12,102
2010-03-01,월,13,101
2010-03-01,월,14,99
2010-03-01,월,15,100
2010-03-01,월,16,100
2010-03-01,월,17,104
2010-03-01,월,18,116
2010-03-01,월,19,133
2010-03-01,월,20,138
2010-03-01,월,21,143
2010-03-01,월,22,141
2010-03-01,월,23,137
2010-03-01,월,24,125
2010-03-02,화,01,108
2010-03-02,화,02,100
2010-03-02,화,03,94
2010-03-02,화,04,93
2010-03-02,화,05,92
2010-03-02,화,07,96
2010-03-02,화,07,115
2010-03-02,화,08,147
2010-03-02,화,09,134
2010-03-02,화,10,100
2010-03-02,화,11,94
2010-03-02,화,12,87
2010-03-02,화,13,80
2010-03-02,화,14,77
2010-03-02,화,15,85
2010-03-02,화,16,87
2010-03-02,화,17,91
2010-03-02,화,18,105
2010-03-02,화,19,122
2010-03-02,화,20,145
2010-03-02,화,21,149
2010-03-02,화,22,158
2010-03-02,화,23,156
2010-03-02,화,24,146
2010-03-03,수,01,131
2010-03-03,수,02,118
2010-03-03,수,03,113
2010-03-03,수,04,110
2010-03-03,수,05,107
2010-03-03,수,07,111
2010-03-03,수,07,128
2010-03-03,수,08,157
2010-03-03,수,09,126
2010-03-03,수,10,97
2010-03-03,수,11,77
2010-03-03,수,12,71
2010-03-03,수,13,67
2010-03-03,수,14,61
2010-03-03,수,15,60
2010-03-03,수,16,61
2010-03-03,수,17,62
2010-03-03,수,18,72
2010-03-03,수,19,106
2010-03-03,수,20,119
2010-03-03,수,21,133
2010-03-03,수,22,155
2010-03-03,수,23,149
2010-03-03,수,24,140
2010-03-04,목,01,120
2010-03-04,목,02,108
2010-03-04,목,03,99
2010-03-04,목,04,97
2010-03-04,목,05,95
2010-03-04,목,07,95
2010-03-04,목,07,111
2010-03-04,목,08,138
2010-03-04,목,09,115
2010-03-04,목,10,94
2010-03-04,목,11,81
2010-03-04,목,12,78
2010-03-04,목,13,76
2010-03-04,목,14,74
2010-03-04,목,15,73
2010-03-04,목,16,78
2010-03-04,목,17,78
2010-03-04,목,18,95
2010-03-04,목,19,113
2010-03-04,목,20,126
2010-03-04,목,21,134
2010-03-04,목,22,143
2010-03-04,목,23,136
2010-03-04,목,24,127
2010-03-05,금,01,111
2010-03-05,금,02,100
2010-03-05,금,03,84
2010-03-05,금,04,85
2010-03-05,금,05,85
2010-03-05,금,07,90
2010-03-05,금,07,100
2010-03-05,금,08,135
2010-03-05,금,09,122
2010-03-05,금,10,92
2010-03-05,금,11,88
2010-03-05,금,12,85
2010-03-05,금,13,72
2010-03-05,금,14,71
2010-03-05,금,15,65
2010-03-05,금,16,69
2010-03-05,금,17,74
2010-03-05,금,18,90
2010-03-05,금,19,112
2010-03-05,금,20,129
2010-03-05,금,21,134
2010-03-05,금,22,141
2010-03-05,금,23,138
2010-03-05,금,24,129
2010-03-06,토,01,118
2010-03-06,토,02,95
2010-03-06,토,03,96
2010-03-06,토,04,94
2010-03-06,토,05,90
2010-03-06,토,07,91
2010-03-06,토,07,97
2010-03-06,토,08,127
2010-03-06,토,09,110
2010-03-06,토,10,95
2010-03-06,토,11,87
2010-03-06,토,12,83
2010-03-06,토,13,79
2010-03-06,토,14,77
2010-03-06,토,15,76
2010-03-06,토,16,77
2010-03-06,토,17,82
2010-03-06,토,18,86
2010-03-06,토,19,98
2010-03-06,토,20,109
2010-03-06,토,21,133
2010-03-06,토,22,137
2010-03-06,토,23,133
2010-03-06,토,24,128
2010-03-07,일,01,110
2010-03-07,일,02,101
2010-03-07,일,03,93
2010-03-07,일,04,95
2010-03-07,일,05,93
2010-03-07,일,07,94
2010-03-07,일,07,94
2010-03-07,일,08,103
2010-03-07,일,09,108
2010-03-07,일,10,103
2010-03-07,일,11,93
2010-03-07,일,12,92
2010-03-07,일,13,89
2010-03-07,일,14,84
2010-03-07,일,15,85
2010-03-07,일,16,73
2010-03-07,일,17,95
2010-03-07,일,18,112
2010-03-07,일,19,114
2010-03-07,일,20,134
2010-03-07,일,21,154
2010-03-07,일,22,162
2010-03-07,일,23,155
2010-03-07,일,24,138
2010-03-08,월,01,116
2010-03-08,월,02,111
2010-03-08,월,03,106
2010-03-08,월,04,106
2010-03-08,월,05,107
2010-03-08,월,07,110
2010-03-08,월,07,124
2010-03-08,월,08,147
2010-03-08,월,09,113
2010-03-08,월,10,84
2010-03-08,월,11,71
2010-03-08,월,12,65
2010-03-08,월,13,64
2010-03-08,월,14,62
2010-03-08,월,15,60
2010-03-08,월,16,71
2010-03-08,월,17,79
2010-03-08,월,18,89
2010-03-08,월,19,120
2010-03-08,월,20,145
2010-03-08,월,21,156
2010-03-08,월,22,152
2010-03-08,월,23,162
2010-03-08,월,24,145
2010-03-09,화,01,133
2010-03-09,화,02,114
2010-03-09,화,03,109
2010-03-09,화,04,96
2010-03-09,화,05,100
2010-03-09,화,07,103
2010-03-09,화,07,118
2010-03-09,화,08,146
2010-03-09,화,09,121
2010-03-09,화,10,99
2010-03-09,화,11,82
2010-03-09,화,12,77
2010-03-09,화,13,65
2010-03-09,화,14,78
2010-03-09,화,15,73
2010-03-09,화,16,75
2010-03-09,화,17,86
2010-03-09,화,18,103
2010-03-09,화,19,129
2010-03-09,화,20,153
2010-03-09,화,21,165
2010-03-09,화,22,159
2010-03-09,화,23,189
2010-03-09,화,24,184
2010-03-10,수,01,150
2010-03-10,수,02,138
2010-03-10,수,03,124
2010-03-10,수,04,130
2010-03-10,수,05,123
2010-03-10,수,07,124
2010-03-10,수,07,138
2010-03-10,수,08,163
2010-03-10,수,09,143
2010-03-10,수,10,116
2010-03-10,수,11,97
2010-03-10,수,12,96
2010-03-10,수,13,85
2010-03-10,수,14,91
2010-03-10,수,15,89
2010-03-10,수,16,95
2010-03-10,수,17,103
2010-03-10,수,18,120
2010-03-10,수,19,146
2010-03-10,수,20,160
2010-03-10,수,21,165
2010-03-10,수,22,159
2010-03-10,수,23,172
2010-03-10,수,24,155
2010-03-11,목,01,134
2010-03-11,목,02,129
2010-03-11,목,03,126
2010-03-11,목,04,123
2010-03-11,목,05,125
2010-03-11,목,07,131
2010-03-11,목,07,141
2010-03-11,목,08,152
2010-03-11,목,09,134
2010-03-11,목,10,100
2010-03-11,목,11,84
2010-03-11,목,12,68
2010-03-11,목,13,61
2010-03-11,목,14,58
2010-03-11,목,15,64
2010-03-11,목,16,66
2010-03-11,목,17,76
2010-03-11,목,18,88
2010-03-11,목,19,110
2010-03-11,목,20,136
2010-03-11,목,21,155
2010-03-11,목,22,164
2010-03-11,목,23,160
2010-03-11,목,24,152
2010-03-12,금,01,136
2010-03-12,금,02,117
2010-03-12,금,03,109
2010-03-12,금,04,106
2010-03-12,금,05,106
2010-03-12,금,07,110
2010-03-12,금,07,120
2010-03-12,금,08,132
2010-03-12,금,09,115
2010-03-12,금,10,93
2010-03-12,금,11,73
2010-03-12,금,12,62
2010-03-12,금,13,59
2010-03-12,금,14,62
2010-03-12,금,15,67
2010-03-12,금,16,74
2010-03-12,금,17,80
2010-03-12,금,18,88
2010-03-12,금,19,99
2010-03-12,금,20,120
2010-03-12,금,21,128
2010-03-12,금,22,133
2010-03-12,금,23,136
2010-03-12,금,24,132
2010-03-13,토,01,123
2010-03-13,토,02,117
2010-03-13,토,03,109
2010-03-13,토,04,104
2010-03-13,토,05,102
2010-03-13,토,07,102
2010-03-13,토,07,108
2010-03-13,토,08,112
2010-03-13,토,09,114
2010-03-13,토,10,106
2010-03-13,토,11,91
2010-03-13,토,12,78
2010-03-13,토,13,71
2010-03-13,토,14,67
2010-03-13,토,15,62
2010-03-13,토,16,64
2010-03-13,토,17,69
2010-03-13,토,18,77
2010-03-13,토,19,98
2010-03-13,토,20,117
2010-03-13,토,21,128
2010-03-13,토,22,134
2010-03-13,토,23,135
2010-03-13,토,24,128
2010-03-14,일,01,120
2010-03-14,일,02,100
2010-03-14,일,03,98
2010-03-14,일,04,94
2010-03-14,일,05,93
2010-03-14,일,07,93
2010-03-14,일,07,100
2010-03-14,일,08,101
2010-03-14,일,09,103
2010-03-14,일,10,91
2010-03-14,일,11,78
2010-03-14,일,12,78
2010-03-14,일,13,68
2010-03-14,일,14,74
2010-03-14,일,15,79
2010-03-14,일,16,81
2010-03-14,일,17,90
2010-03-14,일,18,95
2010-03-14,일,19,112
2010-03-14,일,20,120
2010-03-14,일,21,135
2010-03-14,일,22,137
2010-03-14,일,23,129
2010-03-14,일,24,113
2010-03-15,월,01,84
2010-03-15,월,02,82
2010-03-15,월,03,80
2010-03-15,월,04,76
2010-03-15,월,05,75
2010-03-15,월,07,80
2010-03-15,월,07,101
2010-03-15,월,08,110
2010-03-15,월,09,122
2010-03-15,월,10,115
2010-03-15,월,11,85
2010-03-15,월,12,58
2010-03-15,월,13,56
2010-03-15,월,14,65
2010-03-15,월,15,74
2010-03-15,월,16,74
2010-03-15,월,17,74
2010-03-15,월,18,74
2010-03-15,월,19,87
2010-03-15,월,20,126
2010-03-15,월,21,126
2010-03-15,월,22,137
2010-03-15,월,23,134
2010-03-15,월,24,135
2010-03-16,화,01,114
2010-03-16,화,02,104
2010-03-16,화,03,96
2010-03-16,화,04,97
2010-03-16,화,05,103
2010-03-16,화,07,104
2010-03-16,화,07,125
2010-03-16,화,08,127
2010-03-16,화,09,138
2010-03-16,화,10,120
2010-03-16,화,11,90
2010-03-16,화,12,80
2010-03-16,화,13,59
2010-03-16,화,14,57
2010-03-16,화,15,51
2010-03-16,화,16,70
2010-03-16,화,17,80
2010-03-16,화,18,96
2010-03-16,화,19,119
2010-03-16,화,20,150
2010-03-16,화,21,165
2010-03-16,화,22,176
2010-03-16,화,23,171
2010-03-16,화,24,154
2010-03-17,수,01,135
2010-03-17,수,02,122
2010-03-17,수,03,116
2010-03-17,수,04,113
2010-03-17,수,05,116
2010-03-17,수,07,115
2010-03-17,수,07,138
2010-03-17,수,08,160
2010-03-17,수,09,124
2010-03-17,수,10,87
2010-03-17,수,11,86
2010-03-17,수,12,71
2010-03-17,수,13,70
2010-03-17,수,14,64
2010-03-17,수,15,78
2010-03-17,수,16,88
2010-03-17,수,17,101
2010-03-17,수,18,111
2010-03-17,수,19,140
2010-03-17,수,20,156
2010-03-17,수,21,161
2010-03-17,수,22,172
2010-03-17,수,23,168
2010-03-17,수,24,159
2010-03-18,목,01,134
2010-03-18,목,02,130
2010-03-18,목,03,122
2010-03-18,목,04,121
2010-03-18,목,05,116
2010-03-18,목,07,119
2010-03-18,목,07,135
2010-03-18,목,08,147
2010-03-18,목,09,144
2010-03-18,목,10,100
2010-03-18,목,11,85
2010-03-18,목,12,74
2010-03-18,목,13,72
2010-03-18,목,14,71
2010-03-18,목,15,69
2010-03-18,목,16,61
2010-03-18,목,17,67
2010-03-18,목,18,78
2010-03-18,목,19,121
2010-03-18,목,20,159
2010-03-18,목,21,170
2010-03-18,목,22,172
2010-03-18,목,23,167
2010-03-18,목,24,156
2010-03-19,금,01,138
2010-03-19,금,02,133
2010-03-19,금,03,118
2010-03-19,금,04,123
2010-03-19,금,05,124
2010-03-19,금,07,126
2010-03-19,금,07,137
2010-03-19,금,08,156
2010-03-19,금,09,118
2010-03-19,금,10,91
2010-03-19,금,11,73
2010-03-19,금,12,67
2010-03-19,금,13,59
2010-03-19,금,14,58
2010-03-19,금,15,57
2010-03-19,금,16,59
2010-03-19,금,17,61
2010-03-19,금,18,70
2010-03-19,금,19,96
2010-03-19,금,20,116
2010-03-19,금,21,119
2010-03-19,금,22,141
2010-03-19,금,23,134
2010-03-19,금,24,129
2010-03-20,토,01,110
2010-03-20,토,02,106
2010-03-20,토,03,99
2010-03-20,토,04,93
2010-03-20,토,05,92
2010-03-20,토,07,96
2010-03-20,토,07,102
2010-03-20,토,08,116
2010-03-20,토,09,96
2010-03-20,토,10,83
2010-03-20,토,11,71
2010-03-20,토,12,70
2010-03-20,토,13,64
2010-03-20,토,14,65
2010-03-20,토,15,79
2010-03-20,토,16,70
2010-03-20,토,17,74
2010-03-20,토,18,96
2010-03-20,토,19,105
2010-03-20,토,20,115
2010-03-20,토,21,120
2010-03-20,토,22,122
2010-03-20,토,23,130
2010-03-20,토,24,126
2010-03-21,일,01,113
2010-03-21,일,02,102
2010-03-21,일,03,109
2010-03-21,일,04,101
2010-03-21,일,05,101
2010-03-21,일,07,99
2010-03-21,일,07,100
2010-03-21,일,08,103
2010-03-21,일,09,100
2010-03-21,일,10,89
2010-03-21,일,11,80
2010-03-21,일,12,74
2010-03-21,일,13,67
2010-03-21,일,14,66
2010-03-21,일,15,66
2010-03-21,일,16,68
2010-03-21,일,17,79
2010-03-21,일,18,93
2010-03-21,일,19,118
2010-03-21,일,20,147
2010-03-21,일,21,156
2010-03-21,일,22,154
2010-03-21,일,23,151
2010-03-21,일,24,138
2010-03-22,월,01,115
2010-03-22,월,02,108
2010-03-22,월,03,100
2010-03-22,월,04,97
2010-03-22,월,05,98
2010-03-22,월,07,98
2010-03-22,월,07,111
2010-03-22,월,08,133
2010-03-22,월,09,105
2010-03-22,월,10,90
2010-03-22,월,11,79
2010-03-22,월,12,68
2010-03-22,월,13,64
2010-03-22,월,14,74
2010-03-22,월,15,76
2010-03-22,월,16,75
2010-03-22,월,17,89
2010-03-22,월,18,102
2010-03-22,월,19,130
2010-03-22,월,20,148
2010-03-22,월,21,151
2010-03-22,월,22,156
2010-03-22,월,23,138
2010-03-22,월,24,130
2010-03-23,화,01,118
2010-03-23,화,02,105
2010-03-23,화,03,99
2010-03-23,화,04,97
2010-03-23,화,05,98
2010-03-23,화,07,104
2010-03-23,화,07,114
2010-03-23,화,08,124
2010-03-23,화,09,111
2010-03-23,화,10,90
2010-03-23,화,11,72
2010-03-23,화,12,63
2010-03-23,화,13,60
2010-03-23,화,14,56
2010-03-23,화,15,55
2010-03-23,화,16,58
2010-03-23,화,17,64
2010-03-23,화,18,72
2010-03-23,화,19,93
2010-03-23,화,20,115
2010-03-23,화,21,127
2010-03-23,화,22,129
2010-03-23,화,23,127
2010-03-23,화,24,120
2010-03-24,수,01,109
2010-03-24,수,02,93
2010-03-24,수,03,88
2010-03-24,수,04,85
2010-03-24,수,05,87
2010-03-24,수,07,90
2010-03-24,수,07,106
2010-03-24,수,08,134
2010-03-24,수,09,96
2010-03-24,수,10,68
2010-03-24,수,11,60
2010-03-24,수,12,55
2010-03-24,수,13,53
2010-03-24,수,14,50
2010-03-24,수,15,50
2010-03-24,수,16,50
2010-03-24,수,17,53
2010-03-24,수,18,62
2010-03-24,수,19,87
2010-03-24,수,20,102
2010-03-24,수,21,110
2010-03-24,수,22,114
2010-03-24,수,23,115
2010-03-24,수,24,110
2010-03-25,목,01,96
2010-03-25,목,02,86
2010-03-25,목,03,81
2010-03-25,목,04,78
2010-03-25,목,05,76
2010-03-25,목,07,81
2010-03-25,목,07,94
2010-03-25,목,08,118
2010-03-25,목,09,96
2010-03-25,목,10,76
2010-03-25,목,11,64
2010-03-25,목,12,58
2010-03-25,목,13,59
2010-03-25,목,14,60
2010-03-25,목,15,60
2010-03-25,목,16,64
2010-03-25,목,17,69
2010-03-25,목,18,81
2010-03-25,목,19,105
2010-03-25,목,20,127
2010-03-25,목,21,149
2010-03-25,목,22,160
2010-03-25,목,23,159
2010-03-25,목,24,150
2010-03-26,금,01,128
2010-03-26,금,02,117
2010-03-26,금,03,109
2010-03-26,금,04,104
2010-03-26,금,05,105
2010-03-26,금,07,110
2010-03-26,금,07,125
2010-03-26,금,08,139
2010-03-26,금,09,109
2010-03-26,금,10,82
2010-03-26,금,11,74
2010-03-26,금,12,66
2010-03-26,금,13,59
2010-03-26,금,14,58
2010-03-26,금,15,63
2010-03-26,금,16,66
2010-03-26,금,17,72
2010-03-26,금,18,82
2010-03-26,금,19,118
2010-03-26,금,20,137
2010-03-26,금,21,142
2010-03-26,금,22,147
2010-03-26,금,23,146
2010-03-26,금,24,129
2010-03-27,토,01,121
2010-03-27,토,02,93
2010-03-27,토,03,97
2010-03-27,토,04,95
2010-03-27,토,05,89
2010-03-27,토,07,90
2010-03-27,토,07,111
2010-03-27,토,08,109
2010-03-27,토,09,101
2010-03-27,토,10,92
2010-03-27,토,11,91
2010-03-27,토,12,87
2010-03-27,토,13,71
2010-03-27,토,14,71
2010-03-27,토,15,70
2010-03-27,토,16,72
2010-03-27,토,17,108
2010-03-27,토,18,104
2010-03-27,토,19,100
2010-03-27,토,20,105
2010-03-27,토,21,119
2010-03-27,토,22,129
2010-03-27,토,23,130
2010-03-27,토,24,118
2010-03-28,일,01,104
2010-03-28,일,02,91
2010-03-28,일,03,87
2010-03-28,일,04,86
